cell,cycle,SOH,SOC_true,SOC_ekf,soc_err,extrap,I_meas_A,I_oracle_A,I_ekf_A
BOOST_REST,412,0.90105,0.8217,0.8215,-0.0002,2.884,-88.728,-88.399,-88.417
BOOST_REST,412,0.90105,0.7325,0.7292,-0.0033,2.844,-87.476,-90.25,-90.285
BOOST_REST,412,0.90105,0.6434,0.6447,0.0013,2.692,-82.799,-85.787,-85.912
BOOST_REST,412,0.90105,0.5542,0.5562,0.002,2.544,-78.258,-80.468,-80.28
BOOST_REST,412,0.90105,0.4651,0.4627,-0.0024,2.353,-72.368,-73.426,-73.664
BOOST_REST,412,0.90105,0.3759,0.3725,-0.0034,2.163,-66.543,-67.362,-67.528
BOOST_REST,412,0.90105,0.2867,0.2909,0.0042,1.819,-55.945,-46.124,-47.659
BOOST_REST,412,0.90105,0.2421,0.2516,0.0095,1.426,-43.859,-41.226,-40.921
BOOST_REST,450,0.89044,1.0,0.9879,-0.0121,3.031,-92.085,-91.433,-92.415
BOOST_REST,450,0.89044,0.9559,0.9451,-0.0108,3.131,-95.105,-92.229,-92.84
BOOST_REST,450,0.89044,0.9119,0.9031,-0.0088,3.066,-93.134,-91.543,-91.49
BOOST_REST,450,0.89044,0.8238,0.8263,0.0025,2.93,-89.017,-86.14,-85.891
BOOST_REST,450,0.89044,0.7357,0.7352,-0.0005,2.883,-87.569,-87.208,-87.155
BOOST_REST,450,0.89044,0.6477,0.6518,0.0041,2.761,-83.89,-83.154,-83.418
BOOST_REST,450,0.89044,0.5596,0.5652,0.0056,2.529,-76.84,-77.097,-76.609
BOOST_REST,450,0.89044,0.4716,0.4718,0.0002,2.453,-74.517,-71.214,-71.201
BOOST_REST,450,0.89044,0.3835,0.3816,-0.0019,2.199,-66.789,-65.432,-65.518
BOOST_REST,450,0.89044,0.2954,0.3,0.0046,1.805,-54.827,-46.712,-51.744
BOOST_REST,450,0.89044,0.2514,0.2612,0.0098,1.493,-45.347,-39.049,-39.241
BOOST_REST,487,0.868,1.0,0.9882,-0.0118,3.254,-96.219,-82.61,-83.435
BOOST_REST,487,0.868,0.9571,0.946,-0.0111,3.363,-99.421,-82.788,-83.207
BOOST_REST,487,0.868,0.9143,0.9083,-0.006,3.327,-98.366,-81.986,-81.899
BOOST_REST,487,0.868,0.8286,0.8384,0.0098,3.15,-93.131,-80.721,-79.968
BOOST_REST,487,0.868,0.7429,0.7509,0.008,3.139,-92.798,-78.552,-79.04
BOOST_REST,487,0.868,0.6572,0.6702,0.013,2.989,-88.367,-75.434,-74.35
BOOST_REST,487,0.868,0.5715,0.5862,0.0147,2.782,-82.256,-69.863,-68.696
BOOST_REST,487,0.868,0.4858,0.4945,0.0087,2.614,-77.272,-66.17,-65.487
BOOST_REST,487,0.868,0.4001,0.405,0.0049,2.396,-70.831,-59.178,-59.496
BOOST_REST,487,0.868,0.3144,0.3251,0.0107,2.0,-59.118,-45.086,-45.469
BOOST_REST,487,0.868,0.2717,0.2868,0.0151,1.641,-48.527,-37.511,-38.663
BOOST_REST,525,0.86722,1.0,0.988,-0.012,3.089,-91.329,-85.909,-86.783
BOOST_REST,525,0.86722,0.9571,0.9451,-0.012,3.222,-95.259,-86.208,-86.614
BOOST_REST,525,0.86722,0.9143,0.9079,-0.0064,3.125,-92.404,-85.247,-85.13
BOOST_REST,525,0.86722,0.8286,0.8368,0.0082,3.024,-89.418,-83.621,-83.089
BOOST_REST,525,0.86722,0.7428,0.7488,0.006,2.971,-87.849,-81.389,-81.856
BOOST_REST,525,0.86722,0.6572,0.6679,0.0107,2.835,-83.831,-78.106,-77.146
BOOST_REST,525,0.86722,0.5714,0.5845,0.0131,2.626,-77.64,-72.399,-71.319
BOOST_REST,525,0.86722,0.4857,0.4937,0.008,2.482,-73.374,-68.656,-68.014
BOOST_REST,525,0.86722,0.4,0.4045,0.0045,2.264,-66.95,-61.284,-61.587
BOOST_REST,525,0.86722,0.3143,0.3237,0.0094,1.89,-55.89,-46.411,-46.755
BOOST_REST,525,0.86722,0.2715,0.2859,0.0144,1.572,-46.48,-38.755,-39.625
BOOST_REST,562,0.86055,1.0,0.9871,-0.0129,2.885,-84.679,-83.732,-84.429
BOOST_REST,562,0.86055,0.9574,0.9434,-0.014,2.949,-86.542,-83.765,-84.108
BOOST_REST,562,0.86055,0.9149,0.908,-0.0069,2.922,-85.765,-82.738,-82.616
BOOST_REST,562,0.86055,0.8298,0.8388,0.009,2.809,-82.443,-81.801,-81.513
BOOST_REST,562,0.86055,0.7447,0.7517,0.007,2.791,-81.922,-79.367,-79.623
BOOST_REST,562,0.86055,0.6597,0.6719,0.0122,2.649,-77.763,-76.015,-74.878
BOOST_REST,562,0.86055,0.5746,0.5886,0.014,2.478,-72.744,-70.743,-69.63
BOOST_REST,562,0.86055,0.4895,0.4988,0.0093,2.333,-68.464,-67.05,-66.793
BOOST_REST,562,0.86055,0.4044,0.4098,0.0054,2.133,-62.595,-59.853,-60.144
BOOST_REST,562,0.86055,0.3194,0.3299,0.0105,1.769,-51.907,-44.991,-45.318
BOOST_REST,562,0.86055,0.2768,0.2917,0.0149,1.432,-42.038,-39.492,-40.795
BOOST_REST,600,0.85242,1.0,0.9869,-0.0131,2.845,-82.728,-78.507,-79.165
BOOST_REST,600,0.85242,0.9578,0.9437,-0.0141,2.894,-84.144,-78.585,-79.021
BOOST_REST,600,0.85242,0.9157,0.9107,-0.005,2.869,-83.422,-77.96,-77.885
BOOST_REST,600,0.85242,0.8314,0.8435,0.0121,2.757,-80.172,-77.179,-77.035
BOOST_REST,600,0.85242,0.7471,0.757,0.0099,2.742,-79.751,-75.234,-75.365
BOOST_REST,600,0.85242,0.6629,0.679,0.0161,2.606,-75.782,-71.539,-70.126
BOOST_REST,600,0.85242,0.5786,0.5971,0.0185,2.441,-70.982,-67.707,-66.318
BOOST_REST,600,0.85242,0.4943,0.5079,0.0136,2.297,-66.782,-63.18,-63.14
BOOST_REST,600,0.85242,0.41,0.4192,0.0092,2.095,-60.936,-56.472,-56.691
BOOST_REST,600,0.85242,0.3257,0.3394,0.0137,1.726,-50.193,-42.349,-42.694
BOOST_REST,600,0.85242,0.2836,0.3014,0.0178,1.393,-40.509,-37.779,-38.277
BOOST_REST,637,0.84206,1.0,0.9859,-0.0141,2.682,-77.052,-76.702,-77.362
BOOST_REST,637,0.84206,0.9583,0.9435,-0.0148,2.729,-78.394,-76.811,-77.265
BOOST_REST,637,0.84206,0.9167,0.9135,-0.0032,2.708,-77.805,-76.423,-76.41
BOOST_REST,637,0.84206,0.8334,0.8491,0.0157,2.619,-75.242,-75.284,-75.727
BOOST_REST,637,0.84206,0.7502,0.7639,0.0137,2.599,-74.672,-74.665,-74.025
BOOST_REST,637,0.84206,0.6669,0.6886,0.0217,2.477,-71.146,-69.925,-68.125
BOOST_REST,637,0.84206,0.5836,0.6088,0.0252,2.324,-66.768,-66.826,-66.561
BOOST_REST,637,0.84206,0.5004,0.5212,0.0208,2.187,-62.815,-61.898,-61.856
BOOST_REST,637,0.84206,0.4171,0.4329,0.0158,1.994,-57.293,-54.552,-54.37
BOOST_REST,637,0.84206,0.3338,0.3526,0.0188,1.632,-46.892,-39.586,-41.833
BOOST_REST,637,0.84206,0.2922,0.315,0.0228,1.315,-37.772,-37.604,-37.579
BOOST_REST,675,0.83263,1.0,0.9881,-0.0119,2.696,-76.572,-72.901,-73.441
BOOST_REST,675,0.83263,0.9588,0.9456,-0.0132,2.733,-77.633,-73.082,-73.589
BOOST_REST,675,0.83263,0.9176,0.9145,-0.0031,2.713,-77.052,-72.765,-72.71
BOOST_REST,675,0.83263,0.8353,0.852,0.0167,2.614,-74.244,-72.23,-72.261
BOOST_REST,675,0.83263,0.753,0.7692,0.0162,2.599,-73.81,-71.759,-70.956
BOOST_REST,675,0.83263,0.6706,0.694,0.0234,2.476,-70.333,-66.889,-65.025
BOOST_REST,675,0.83263,0.5883,0.6146,0.0263,2.324,-66.003,-63.924,-64.272
BOOST_REST,675,0.83263,0.506,0.5289,0.0229,2.189,-62.174,-59.201,-59.202
BOOST_REST,675,0.83263,0.4236,0.4427,0.0191,1.996,-56.687,-51.513,-51.305
BOOST_REST,675,0.83263,0.3413,0.3633,0.022,1.627,-46.207,-37.6,-41.202
BOOST_REST,675,0.83263,0.3002,0.3256,0.0254,1.314,-37.33,-36.258,-35.662
BOOST_REST,712,0.82042,1.0,0.9886,-0.0114,2.585,-72.348,-70.615,-71.148
BOOST_REST,712,0.82042,0.9594,0.9474,-0.012,2.65,-74.158,-70.775,-71.256
BOOST_REST,712,0.82042,0.9189,0.9155,-0.0034,2.597,-72.693,-70.073,-70.01
BOOST_REST,712,0.82042,0.8377,0.8546,0.0169,2.529,-70.784,-70.783,-69.939
BOOST_REST,712,0.82042,0.7566,0.7758,0.0192,2.554,-71.472,-70.285,-69.318
BOOST_REST,712,0.82042,0.6755,0.701,0.0255,2.392,-66.936,-65.05,-63.222
BOOST_REST,712,0.82042,0.5944,0.6213,0.0269,2.293,-64.187,-62.179,-62.748
BOOST_REST,712,0.82042,0.5132,0.5371,0.0239,2.115,-59.208,-57.586,-57.663
BOOST_REST,712,0.82042,0.4321,0.4539,0.0218,1.958,-54.799,-51.083,-49.504
BOOST_REST,712,0.82042,0.351,0.3764,0.0254,1.568,-43.882,-38.891,-43.429
BOOST_REST,712,0.82042,0.3104,0.3398,0.0294,1.29,-36.093,-35.118,-35.612
BOOST_REST,750,0.81105,1.0,0.9887,-0.0113,2.588,-71.678,-66.393,-66.706
BOOST_REST,750,0.81105,0.9598,0.9507,-0.0091,2.672,-73.994,-66.165,-66.616
BOOST_REST,750,0.81105,0.9197,0.922,0.0023,2.587,-71.636,-65.596,-65.579
BOOST_REST,750,0.81105,0.8394,0.8634,0.024,2.547,-70.534,-66.683,-65.435
BOOST_REST,750,0.81105,0.7592,0.7851,0.0259,2.487,-68.865,-65.363,-64.194
BOOST_REST,750,0.81105,0.6789,0.7142,0.0353,2.398,-66.407,-61.827,-60.59
BOOST_REST,750,0.81105,0.5986,0.6392,0.0406,2.233,-61.824,-58.409,-58.417
BOOST_REST,750,0.81105,0.5183,0.555,0.0367,2.113,-58.523,-54.081,-54.319
BOOST_REST,750,0.81105,0.4381,0.4705,0.0324,1.868,-51.726,-47.192,-47.483
BOOST_REST,750,0.81105,0.3578,0.3912,0.0334,1.542,-42.701,-37.577,-42.697
BOOST_REST,750,0.81105,0.3177,0.3528,0.0351,1.278,-35.389,-33.968,-35.815
BOOST_REST,787,0.79809,1.0,0.9889,-0.0111,2.474,-67.415,-65.377,-65.657
BOOST_REST,787,0.79809,0.9605,0.9547,-0.0058,2.553,-69.562,-64.821,-64.986
BOOST_REST,787,0.79809,0.921,0.9289,0.0079,2.477,-67.501,-64.644,-64.607
BOOST_REST,787,0.79809,0.842,0.8733,0.0313,2.44,-66.473,-66.123,-64.18
BOOST_REST,787,0.79809,0.763,0.7977,0.0347,2.388,-65.063,-63.996,-63.129
BOOST_REST,787,0.79809,0.684,0.731,0.047,2.305,-62.794,-59.916,-60.862
BOOST_REST,787,0.79809,0.6051,0.6622,0.0571,2.152,-58.623,-56.849,-56.859
BOOST_REST,787,0.79809,0.5261,0.5812,0.0551,2.034,-55.427,-52.406,-53.256
BOOST_REST,787,0.79809,0.4471,0.4956,0.0485,1.855,-50.55,-44.419,-47.753
BOOST_REST,787,0.79809,0.3681,0.4148,0.0467,1.482,-40.371,-37.823,-41.272
BOOST_REST,787,0.79809,0.3286,0.3729,0.0443,1.23,-33.508,-32.881,-36.986
BOOST_REST,825,0.77219,1.0,0.9892,-0.0108,2.894,-76.091,-59.092,-58.907
BOOST_REST,825,0.77219,0.9619,0.9635,0.0016,2.922,-76.834,-57.695,-57.656
BOOST_REST,825,0.77219,0.9238,0.938,0.0142,2.919,-76.742,-58.156,-57.834
BOOST_REST,825,0.77219,0.8475,0.8857,0.0382,2.873,-75.529,-60.24,-56.807
BOOST_REST,825,0.77219,0.7713,0.8184,0.0471,2.791,-73.379,-60.498,-59.773
BOOST_REST,825,0.77219,0.6951,0.754,0.0589,2.729,-71.759,-54.756,-54.972
BOOST_REST,825,0.77219,0.6189,0.6906,0.0717,2.534,-66.616,-52.085,-52.471
BOOST_REST,825,0.77219,0.5427,0.6158,0.0731,2.391,-62.864,-45.859,-48.57
BOOST_REST,825,0.77219,0.4665,0.5294,0.0629,2.178,-57.271,-38.695,-42.239
BOOST_REST,825,0.77219,0.3902,0.4507,0.0605,1.81,-47.588,-36.492,-36.13
BOOST_REST,825,0.77219,0.3521,0.4133,0.0612,1.534,-40.346,-32.076,-35.936
BOOST_REST,862,0.77213,1.0,0.989,-0.011,2.676,-70.412,-65.725,-65.434
BOOST_REST,862,0.77213,0.9618,0.9633,0.0015,2.685,-70.658,-64.088,-64.055
BOOST_REST,862,0.77213,0.9237,0.938,0.0143,2.685,-70.648,-64.583,-64.237
BOOST_REST,862,0.77213,0.8475,0.8842,0.0367,2.659,-69.974,-66.516,-62.881
BOOST_REST,862,0.77213,0.7712,0.8159,0.0447,2.577,-67.811,-66.592,-65.874
BOOST_REST,862,0.77213,0.6949,0.7509,0.056,2.521,-66.329,-60.281,-60.122
BOOST_REST,862,0.77213,0.6186,0.6868,0.0682,2.339,-61.541,-57.212,-57.781
BOOST_REST,862,0.77213,0.5424,0.6119,0.0695,2.214,-58.262,-50.306,-53.239
BOOST_REST,862,0.77213,0.4661,0.5267,0.0606,2.009,-52.855,-42.43,-46.306
BOOST_REST,862,0.77213,0.3899,0.4476,0.0577,1.665,-43.822,-39.637,-39.474
BOOST_REST,862,0.77213,0.3517,0.41,0.0583,1.382,-36.349,-34.739,-39.34
BOOST_REST,900,0.77165,1.0,0.9889,-0.0111,2.582,-67.969,-64.873,-64.592
BOOST_REST,900,0.77165,0.9618,0.9626,0.0008,2.666,-70.18,-63.222,-63.204
BOOST_REST,900,0.77165,0.9237,0.9376,0.0139,2.599,-68.403,-63.773,-63.387
BOOST_REST,900,0.77165,0.8474,0.8827,0.0353,2.555,-67.245,-65.599,-62.125
BOOST_REST,900,0.77165,0.7711,0.8144,0.0433,2.457,-64.673,-65.657,-65.111
BOOST_REST,900,0.77165,0.6948,0.7494,0.0546,2.406,-63.343,-59.459,-59.174
BOOST_REST,900,0.77165,0.6185,0.6849,0.0664,2.317,-60.979,-56.423,-57.014
BOOST_REST,900,0.77165,0.5422,0.6095,0.0673,2.119,-55.781,-49.518,-52.322
BOOST_REST,900,0.77165,0.4659,0.5245,0.0586,1.968,-51.802,-41.869,-45.661
BOOST_REST,900,0.77165,0.3896,0.4457,0.0561,1.583,-41.668,-39.115,-38.896
BOOST_REST,900,0.77165,0.3515,0.4077,0.0562,1.341,-35.294,-34.293,-38.925
BOOST_REST,937,0.76327,1.0,0.9887,-0.0113,2.431,-63.265,-63.924,-63.619
BOOST_REST,937,0.76327,0.9623,0.9673,0.005,2.512,-65.368,-61.546,-61.672
BOOST_REST,937,0.76327,0.9246,0.9455,0.0209,2.448,-63.691,-62.05,-61.115
BOOST_REST,937,0.76327,0.8491,0.8903,0.0412,2.418,-62.912,-63.557,-60.675
BOOST_REST,937,0.76327,0.7737,0.823,0.0493,2.338,-60.843,-64.144,-64.055
BOOST_REST,937,0.76327,0.6983,0.7638,0.0655,2.281,-59.349,-57.412,-59.828
BOOST_REST,937,0.76327,0.6229,0.7042,0.0813,2.158,-56.149,-55.653,-54.41
BOOST_REST,937,0.76327,0.5475,0.6306,0.0831,2.014,-52.403,-48.217,-52.317
BOOST_REST,937,0.76327,0.472,0.5463,0.0743,1.874,-48.763,-41.447,-44.817
BOOST_REST,937,0.76327,0.3966,0.467,0.0704,1.502,-39.07,-38.912,-38.552
BOOST_REST,937,0.76327,0.3589,0.4272,0.0683,1.288,-33.508,-34.075,-36.731
BOOST_REST,975,0.75267,1.0,0.9899,-0.0101,2.671,-68.502,-56.691,-57.38
BOOST_REST,975,0.75267,0.9628,0.9772,0.0144,2.748,-70.48,-56.33,-56.552
BOOST_REST,975,0.75267,0.9256,0.9512,0.0256,2.709,-69.493,-54.342,-55.43
BOOST_REST,975,0.75267,0.8513,0.8966,0.0453,2.622,-67.255,-56.087,-53.297
BOOST_REST,975,0.75267,0.7769,0.8294,0.0525,2.644,-67.811,-57.544,-56.108
BOOST_REST,975,0.75267,0.7026,0.7724,0.0698,2.488,-63.818,-51.005,-54.546
BOOST_REST,975,0.75267,0.6282,0.7166,0.0884,2.369,-60.765,-50.216,-48.582
BOOST_REST,975,0.75267,0.5539,0.6434,0.0895,2.179,-55.902,-42.737,-47.767
BOOST_REST,975,0.75267,0.4795,0.561,0.0815,2.003,-51.379,-37.904,-39.98
BOOST_REST,975,0.75267,0.4052,0.484,0.0788,1.582,-40.586,-34.817,-36.024
BOOST_REST,975,0.75267,0.3681,0.4418,0.0737,1.362,-34.929,-31.612,-32.365
BOOST_REST,1012,0.74315,1.0,0.9896,-0.0104,2.645,-66.921,-58.343,-58.957
BOOST_REST,1012,0.74315,0.9633,0.9695,0.0062,2.713,-68.654,-59.578,-59.044
BOOST_REST,1012,0.74315,0.9266,0.9484,0.0218,2.667,-67.486,-57.211,-58.955
BOOST_REST,1012,0.74315,0.8533,0.8972,0.0439,2.604,-65.89,-57.158,-54.097
BOOST_REST,1012,0.74315,0.78,0.8308,0.0508,2.517,-63.688,-58.463,-56.961
BOOST_REST,1012,0.74315,0.7066,0.7767,0.0701,2.466,-62.4,-52.279,-55.449
BOOST_REST,1012,0.74315,0.6333,0.7198,0.0865,2.312,-58.505,-51.68,-49.249
BOOST_REST,1012,0.74315,0.56,0.6472,0.0872,2.156,-54.557,-43.439,-49.405
BOOST_REST,1012,0.74315,0.4866,0.5686,0.082,1.981,-50.129,-40.091,-40.971
BOOST_REST,1012,0.74315,0.4133,0.4932,0.0799,1.607,-40.658,-34.627,-37.668
BOOST_REST,1012,0.74315,0.3766,0.4535,0.0769,1.391,-35.182,-33.225,-34.402
BOOST_REST,1050,0.74967,1.0,0.9893,-0.0107,2.453,-62.755,-61.461,-62.121
BOOST_REST,1050,0.74967,0.9629,0.9702,0.0073,2.522,-64.529,-61.686,-61.841
BOOST_REST,1050,0.74967,0.9258,0.948,0.0222,2.467,-63.12,-58.812,-60.467
BOOST_REST,1050,0.74967,0.8517,0.8924,0.0407,2.422,-61.974,-60.139,-57.341
BOOST_REST,1050,0.74967,0.7775,0.8244,0.0469,2.39,-61.145,-61.705,-60.966
BOOST_REST,1050,0.74967,0.7034,0.7684,0.065,2.272,-58.13,-54.716,-57.392
BOOST_REST,1050,0.74967,0.6292,0.7109,0.0817,2.178,-55.714,-53.734,-52.032
BOOST_REST,1050,0.74967,0.555,0.6375,0.0825,1.993,-51.001,-45.591,-50.929
BOOST_REST,1050,0.74967,0.4809,0.5567,0.0758,1.836,-46.963,-40.613,-42.557
BOOST_REST,1050,0.74967,0.4068,0.48,0.0732,1.473,-37.676,-36.632,-38.071
BOOST_REST,1050,0.74967,0.3697,0.4385,0.0688,1.263,-32.309,-33.797,-34.58
BOOST_REST,1125,0.73773,1.0,0.9888,-0.0112,2.381,-59.936,-53.243,-53.922
BOOST_REST,1125,0.73773,0.9635,0.9672,0.0037,2.418,-60.864,-54.78,-54.46
BOOST_REST,1125,0.73773,0.927,0.9457,0.0187,2.377,-59.818,-53.668,-55.156
BOOST_REST,1125,0.73773,0.8541,0.891,0.0369,2.368,-59.582,-52.277,-49.855
BOOST_REST,1125,0.73773,0.7811,0.8234,0.0423,2.277,-57.302,-52.631,-52.529
BOOST_REST,1125,0.73773,0.7082,0.7672,0.059,2.204,-55.465,-47.546,-48.121
BOOST_REST,1125,0.73773,0.6352,0.7084,0.0732,2.044,-51.437,-46.97,-45.038
BOOST_REST,1125,0.73773,0.5623,0.6354,0.0731,1.924,-48.428,-39.803,-43.93
BOOST_REST,1125,0.73773,0.4893,0.5598,0.0705,1.699,-42.747,-38.375,-37.14
BOOST_REST,1125,0.73773,0.4163,0.4853,0.069,1.376,-34.625,-32.279,-36.077
BOOST_REST,1125,0.73773,0.3799,0.4448,0.0649,1.152,-28.988,-31.174,-31.649
BOOST_REST,1162,0.72517,1.0,0.9884,-0.0116,2.142,-52.965,-53.481,-54.128
BOOST_REST,1162,0.72517,0.9641,0.9671,0.003,2.138,-52.858,-56.185,-55.763
BOOST_REST,1162,0.72517,0.9283,0.9457,0.0174,2.177,-53.822,-55.45,-57.01
BOOST_REST,1162,0.72517,0.8566,0.8941,0.0375,2.093,-51.751,-53.23,-50.741
BOOST_REST,1162,0.72517,0.785,0.8296,0.0446,2.097,-51.842,-50.616,-50.82
BOOST_REST,1162,0.72517,0.7133,0.7704,0.0571,1.975,-48.846,-48.216,-49.086
BOOST_REST,1162,0.72517,0.6416,0.7127,0.0711,1.868,-46.201,-45.781,-45.68
BOOST_REST,1162,0.72517,0.5699,0.6434,0.0735,1.739,-43.006,-40.934,-42.949
BOOST_REST,1162,0.72517,0.4982,0.5695,0.0713,1.559,-38.541,-42.196,-38.297
BOOST_REST,1162,0.72517,0.4266,0.4976,0.071,1.264,-31.261,-33.91,-39.628
BOOST_REST,1200,0.718,1.0,0.9884,-0.0116,2.058,-50.42,-51.012,-52.131
BOOST_REST,1200,0.718,0.9645,0.9689,0.0044,2.115,-51.813,-54.074,-53.487
BOOST_REST,1200,0.718,0.929,0.9478,0.0188,2.15,-52.663,-53.195,-54.985
BOOST_REST,1200,0.718,0.858,0.8962,0.0382,2.065,-50.579,-51.09,-48.705
BOOST_REST,1200,0.718,0.787,0.8328,0.0458,2.062,-50.513,-50.045,-48.831
BOOST_REST,1200,0.718,0.716,0.7732,0.0572,1.939,-47.489,-47.884,-48.541
BOOST_REST,1200,0.718,0.645,0.7153,0.0703,1.848,-45.263,-44.265,-45.307
BOOST_REST,1200,0.718,0.574,0.6454,0.0714,1.684,-41.248,-40.909,-41.393
BOOST_REST,1200,0.718,0.503,0.5718,0.0688,1.525,-37.354,-41.331,-38.12
BOOST_REST,1200,0.718,0.432,0.5026,0.0706,1.243,-30.434,-33.381,-38.826
BOOST_REST,1237,0.70998,1.0,0.99,-0.01,2.014,-48.799,-50.492,-51.228
BOOST_REST,1237,0.70998,0.9649,0.9873,0.0224,2.038,-49.376,-52.678,-50.522
BOOST_REST,1237,0.70998,0.9298,0.9641,0.0343,2.02,-48.948,-51.843,-51.82
BOOST_REST,1237,0.70998,0.8595,0.9029,0.0434,1.992,-48.261,-50.452,-48.114
BOOST_REST,1237,0.70998,0.7893,0.8372,0.0479,2.001,-48.471,-51.198,-48.346
BOOST_REST,1237,0.70998,0.719,0.7763,0.0573,1.865,-45.183,-49.456,-49.875
BOOST_REST,1237,0.70998,0.6488,0.7177,0.0689,1.802,-43.674,-42.839,-46.739
BOOST_REST,1237,0.70998,0.5786,0.6484,0.0698,1.634,-39.589,-42.508,-40.145
BOOST_REST,1237,0.70998,0.5084,0.5744,0.066,1.483,-35.936,-39.182,-39.371
BOOST_REST,1237,0.70998,0.4381,0.5062,0.0681,1.165,-28.231,-33.822,-36.938
BOOST_REST,1275,0.70165,1.0,0.99,-0.01,1.929,-46.194,-46.877,-47.552
BOOST_REST,1275,0.70165,0.9653,0.9873,0.022,1.955,-46.815,-48.519,-46.876
BOOST_REST,1275,0.70165,0.9306,0.9649,0.0343,1.966,-47.076,-48.16,-47.66
BOOST_REST,1275,0.70165,0.8611,0.9047,0.0436,1.96,-46.949,-46.796,-44.836
BOOST_REST,1275,0.70165,0.7917,0.8406,0.0489,1.898,-45.462,-47.553,-45.013
BOOST_REST,1275,0.70165,0.7223,0.7802,0.0579,1.823,-43.66,-47.969,-47.721
BOOST_REST,1275,0.70165,0.6529,0.7216,0.0687,1.707,-40.886,-39.415,-45.214
BOOST_REST,1275,0.70165,0.5835,0.6535,0.07,1.591,-38.101,-40.408,-36.913
BOOST_REST,1275,0.70165,0.5141,0.5797,0.0656,1.415,-33.882,-35.05,-37.191
BOOST_REST,1312,0.6905,1.0,0.99,-0.01,2.3,-54.136,-51.1,-51.948
BOOST_REST,1312,0.6905,0.9659,0.9858,0.0199,2.32,-54.607,-52.529,-51.231
BOOST_REST,1312,0.6905,0.9317,0.9638,0.0321,2.299,-54.11,-51.269,-51.613
BOOST_REST,1312,0.6905,0.8635,0.9052,0.0417,2.258,-53.151,-50.59,-48.92
BOOST_REST,1312,0.6905,0.7953,0.8429,0.0476,2.215,-52.142,-49.649,-48.909
BOOST_REST,1312,0.6905,0.7271,0.7856,0.0585,2.102,-49.49,-47.926,-47.806
BOOST_REST,1312,0.6905,0.6588,0.725,0.0662,1.966,-46.268,-43.447,-44.824
BOOST_REST,1312,0.6905,0.5906,0.6563,0.0657,1.802,-42.423,-41.825,-40.683
BOOST_REST,1312,0.6905,0.5224,0.5842,0.0618,1.585,-37.321,-33.778,-37.933
BOOST_REST,1350,0.69008,1.0,0.99,-0.01,2.132,-50.256,-46.23,-47.041
BOOST_REST,1350,0.69008,0.9658,0.9859,0.0201,2.149,-50.663,-47.678,-46.484
BOOST_REST,1350,0.69008,0.9317,0.9625,0.0308,2.116,-49.867,-46.536,-46.867
BOOST_REST,1350,0.69008,0.8633,0.9011,0.0378,2.095,-49.383,-45.674,-44.298
BOOST_REST,1350,0.69008,0.795,0.8377,0.0427,2.045,-48.198,-44.977,-44.414
BOOST_REST,1350,0.69008,0.7267,0.7788,0.0521,1.936,-45.647,-43.061,-43.374
BOOST_REST,1350,0.69008,0.6584,0.7166,0.0582,1.82,-42.91,-39.239,-40.117
BOOST_REST,1350,0.69008,0.5901,0.6468,0.0567,1.673,-39.444,-37.627,-37.083
BOOST_REST,1350,0.69008,0.5217,0.5754,0.0537,1.461,-34.428,-30.606,-32.636
CC,40,0.99362,1.0,0.9897,-0.0103,3.632,-123.417,-124.072,-126.704
CC,40,0.99362,0.9497,0.944,-0.0057,3.844,-130.628,-130.618,-130.484
CC,40,0.99362,0.9005,0.8943,-0.0062,3.804,-129.262,-128.912,-128.362
CC,40,0.99362,0.8019,0.7971,-0.0048,3.452,-117.293,-115.716,-115.74
CC,40,0.99362,0.7034,0.7014,-0.002,3.36,-114.168,-113.463,-113.603
CC,40,0.99362,0.6049,0.6105,0.0056,3.159,-107.354,-107.224,-107.125
CC,40,0.99362,0.5064,0.4974,-0.009,2.907,-98.8,-98.568,-99.039
CC,40,0.99362,0.4079,0.3987,-0.0092,2.724,-92.567,-92.736,-93.097
CC,40,0.99362,0.3094,0.3045,-0.0049,2.544,-86.458,-86.045,-86.198
CC,40,0.99362,0.2109,0.2082,-0.0027,2.185,-74.249,-74.157,-74.218
CC,40,0.99362,0.1616,0.1551,-0.0065,1.86,-63.215,-64.791,-64.229
CC,76,0.99023,1.0,0.9896,-0.0104,3.621,-122.674,-124.302,-126.93
CC,76,0.99023,0.9497,0.9438,-0.0059,3.83,-129.763,-130.915,-130.781
CC,76,0.99023,0.9006,0.8947,-0.0059,3.779,-128.025,-129.065,-128.556
CC,76,0.99023,0.8025,0.7972,-0.0053,3.422,-115.92,-116.091,-116.058
CC,76,0.99023,0.7042,0.7018,-0.0024,3.406,-115.389,-113.84,-114.003
CC,76,0.99023,0.606,0.6097,0.0037,3.163,-107.17,-107.356,-106.927
CC,76,0.99023,0.5078,0.4975,-0.0103,2.905,-98.435,-98.841,-99.458
CC,76,0.99023,0.4096,0.3992,-0.0104,2.72,-92.165,-92.951,-93.47
CC,76,0.99023,0.3114,0.3054,-0.006,2.53,-85.688,-86.163,-86.475
CC,76,0.99023,0.2132,0.2087,-0.0045,2.202,-74.602,-74.144,-74.242
CC,76,0.99023,0.1641,0.1548,-0.0093,1.803,-61.099,-64.668,-63.95
CC,112,0.98022,1.0,0.9896,-0.0104,3.637,-121.87,-121.665,-124.195
