cell,cycle,SOH,SOC,OCV_V,V_dis_V,V_chg_V,hyst_mV
BOOST_NEGPULSE,295,0.95127,0.71,3.92965,3.9173,3.94199,24.69
BOOST_NEGPULSE,295,0.95127,0.72,3.93857,3.9262,3.95095,24.75
BOOST_NEGPULSE,295,0.95127,0.73,3.94821,3.9354,3.96102,25.62
BOOST_NEGPULSE,295,0.95127,0.74,3.9586,3.9454,3.9718,26.4
BOOST_NEGPULSE,295,0.95127,0.75,3.96991,3.9564,3.98342,27.02
BOOST_NEGPULSE,295,0.95127,0.76,3.98185,3.9679,3.9958,27.9
BOOST_NEGPULSE,295,0.95127,0.77,3.99428,3.9801,4.00846,28.36
BOOST_NEGPULSE,295,0.95127,0.78,4.00715,3.9927,4.0216,28.9
BOOST_NEGPULSE,295,0.95127,0.79,4.01947,4.005,4.03394,28.94
BOOST_NEGPULSE,295,0.95127,0.8,4.03145,4.0169,4.046,29.1
BOOST_NEGPULSE,295,0.95127,0.81,4.04223,4.0276,4.05686,29.26
BOOST_NEGPULSE,295,0.95127,0.82,4.052,4.0373,4.0667,29.4
BOOST_NEGPULSE,295,0.95127,0.83,4.0609,4.0468,4.075,28.2
BOOST_NEGPULSE,295,0.95127,0.84,4.06784,4.0552,4.08048,25.28
BOOST_NEGPULSE,295,0.95127,0.85,4.07296,4.0618,4.08412,22.32
BOOST_NEGPULSE,295,0.95127,0.86,4.07651,4.0665,4.08652,20.02
BOOST_NEGPULSE,295,0.95127,0.87,4.07916,4.0692,4.08912,19.92
BOOST_NEGPULSE,295,0.95127,0.88,4.08161,4.0718,4.09142,19.62
BOOST_NEGPULSE,295,0.95127,0.89,4.08407,4.074,4.09414,20.14
BOOST_NEGPULSE,295,0.95127,0.9,4.08651,4.0761,4.09692,20.82
BOOST_NEGPULSE,295,0.95127,0.91,4.08965,4.0788,4.1005,21.7
BOOST_NEGPULSE,295,0.95127,0.92,4.09304,4.0817,4.10438,22.68
BOOST_NEGPULSE,295,0.95127,0.93,4.09728,4.0852,4.10936,24.16
BOOST_NEGPULSE,295,0.95127,0.94,4.10273,4.0899,4.11556,25.66
BOOST_NEGPULSE,295,0.95127,0.95,4.10941,4.0957,4.12312,27.42
BOOST_NEGPULSE,295,0.95127,0.96,4.1182,4.1032,4.1332,30.0
BOOST_NEGPULSE,295,0.95127,0.97,4.13006,4.1138,4.14632,32.52
BOOST_NEGPULSE,295,0.95127,0.98,4.14538,4.128,4.16276,34.76
BOOST_NEGPULSE,295,0.95127,0.99,4.16603,4.148,4.18406,36.06
BOOST_NEGPULSE,370,0.93927,0.04,2.83092,2.65556,3.00629,350.73
BOOST_NEGPULSE,370,0.93927,0.05,3.0552,2.9625,3.1479,185.4
BOOST_NEGPULSE,370,0.93927,0.06,3.16377,3.09061,3.23693,146.32
BOOST_NEGPULSE,370,0.93927,0.07,3.24002,3.17691,3.30314,126.22
BOOST_NEGPULSE,370,0.93927,0.08,3.29588,3.23865,3.35311,114.46
BOOST_NEGPULSE,370,0.93927,0.09,3.33081,3.28215,3.37946,97.31
BOOST_NEGPULSE,370,0.93927,0.1,3.35385,3.3148,3.3929,78.1
BOOST_NEGPULSE,370,0.93927,0.11,3.37323,3.34235,3.40411,61.76
BOOST_NEGPULSE,370,0.93927,0.12,3.38967,3.36456,3.41478,50.21
BOOST_NEGPULSE,370,0.93927,0.13,3.40348,3.38209,3.42488,42.79
BOOST_NEGPULSE,370,0.93927,0.14,3.41489,3.39562,3.43415,38.53
BOOST_NEGPULSE,370,0.93927,0.15,3.42494,3.40712,3.44275,35.63
BOOST_NEGPULSE,370,0.93927,0.16,3.43435,3.41704,3.45165,34.61
BOOST_NEGPULSE,370,0.93927,0.17,3.44349,3.42654,3.46045,33.91
BOOST_NEGPULSE,370,0.93927,0.18,3.45311,3.43614,3.47008,33.94
BOOST_NEGPULSE,370,0.93927,0.19,3.46341,3.44634,3.48048,34.14
BOOST_NEGPULSE,370,0.93927,0.2,3.47434,3.4574,3.49128,33.88
BOOST_NEGPULSE,370,0.93927,0.21,3.48546,3.46814,3.50278,34.64
BOOST_NEGPULSE,370,0.93927,0.22,3.49648,3.47891,3.51404,35.13
BOOST_NEGPULSE,370,0.93927,0.23,3.50739,3.48914,3.52565,36.51
BOOST_NEGPULSE,370,0.93927,0.24,3.51788,3.49914,3.53662,37.48
BOOST_NEGPULSE,370,0.93927,0.25,3.52816,3.50914,3.54718,38.05
BOOST_NEGPULSE,370,0.93927,0.26,3.53765,3.51854,3.55675,38.21
BOOST_NEGPULSE,370,0.93927,0.27,3.54713,3.52804,3.56622,38.18
BOOST_NEGPULSE,370,0.93927,0.28,3.5561,3.53707,3.57512,38.05
BOOST_NEGPULSE,370,0.93927,0.29,3.56502,3.54616,3.58388,37.72
BOOST_NEGPULSE,370,0.93927,0.3,3.57348,3.55487,3.59209,37.22
BOOST_NEGPULSE,370,0.93927,0.31,3.58166,3.56347,3.59985,36.39
BOOST_NEGPULSE,370,0.93927,0.32,3.58955,3.57168,3.60743,35.75
BOOST_NEGPULSE,370,0.93927,0.33,3.59698,3.57948,3.61449,35.01
BOOST_NEGPULSE,370,0.93927,0.34,3.60445,3.58737,3.62153,34.15
BOOST_NEGPULSE,370,0.93927,0.35,3.61149,3.59468,3.62829,33.61
BOOST_NEGPULSE,370,0.93927,0.36,3.61845,3.60188,3.63503,33.15
BOOST_NEGPULSE,370,0.93927,0.37,3.6253,3.60918,3.64143,32.25
BOOST_NEGPULSE,370,0.93927,0.38,3.63206,3.61598,3.64815,32.17
BOOST_NEGPULSE,370,0.93927,0.39,3.63885,3.62308,3.65462,31.54
BOOST_NEGPULSE,370,0.93927,0.4,3.64566,3.62988,3.66145,31.57
BOOST_NEGPULSE,370,0.93927,0.41,3.65255,3.63687,3.66822,31.35
BOOST_NEGPULSE,370,0.93927,0.42,3.65966,3.64388,3.67545,31.57
BOOST_NEGPULSE,370,0.93927,0.43,3.66713,3.65127,3.68298,31.72
BOOST_NEGPULSE,370,0.93927,0.44,3.67466,3.65868,3.69065,31.97
BOOST_NEGPULSE,370,0.93927,0.45,3.68283,3.66657,3.69908,32.51
BOOST_NEGPULSE,370,0.93927,0.46,3.69134,3.67498,3.70771,32.74
BOOST_NEGPULSE,370,0.93927,0.47,3.70029,3.68357,3.71701,33.44
BOOST_NEGPULSE,370,0.93927,0.48,3.70964,3.69287,3.72641,33.54
BOOST_NEGPULSE,370,0.93927,0.49,3.71942,3.70227,3.73658,34.3
BOOST_NEGPULSE,370,0.93927,0.5,3.72947,3.71236,3.74658,34.22
BOOST_NEGPULSE,370,0.93927,0.51,3.73972,3.72237,3.75708,34.71
BOOST_NEGPULSE,370,0.93927,0.52,3.75014,3.73286,3.76741,34.55
BOOST_NEGPULSE,370,0.93927,0.53,3.76046,3.74307,3.77784,34.77
BOOST_NEGPULSE,370,0.93927,0.54,3.77084,3.7536,3.78808,34.48
BOOST_NEGPULSE,370,0.93927,0.55,3.78097,3.7637,3.79824,34.54
BOOST_NEGPULSE,370,0.93927,0.56,3.79132,3.7741,3.80854,34.44
BOOST_NEGPULSE,370,0.93927,0.57,3.80134,3.7842,3.81848,34.28
BOOST_NEGPULSE,370,0.93927,0.58,3.81149,3.7944,3.82858,34.18
BOOST_NEGPULSE,370,0.93927,0.59,3.82159,3.8049,3.83828,33.38
BOOST_NEGPULSE,370,0.93927,0.6,3.83154,3.815,3.84808,33.08
BOOST_NEGPULSE,370,0.93927,0.61,3.84142,3.8252,3.85764,32.44
BOOST_NEGPULSE,370,0.93927,0.62,3.85075,3.8348,3.86671,31.91
BOOST_NEGPULSE,370,0.93927,0.63,3.85994,3.8444,3.87548,31.08
BOOST_NEGPULSE,370,0.93927,0.64,3.86909,3.8539,3.88428,30.38
BOOST_NEGPULSE,370,0.93927,0.65,3.87779,3.8631,3.89248,29.38
BOOST_NEGPULSE,370,0.93927,0.66,3.88637,3.8719,3.90084,28.94
BOOST_NEGPULSE,370,0.93927,0.67,3.89495,3.8812,3.90871,27.51
BOOST_NEGPULSE,370,0.93927,0.68,3.90304,3.8899,3.91618,26.28
BOOST_NEGPULSE,370,0.93927,0.69,3.91111,3.8983,3.92391,25.61
BOOST_NEGPULSE,370,0.93927,0.7,3.91891,3.9063,3.93151,25.21
BOOST_NEGPULSE,370,0.93927,0.71,3.92714,3.9144,3.93988,25.47
BOOST_NEGPULSE,370,0.93927,0.72,3.93614,3.9232,3.94908,25.87
BOOST_NEGPULSE,370,0.93927,0.73,3.94556,3.93221,3.95891,26.7
BOOST_NEGPULSE,370,0.93927,0.74,3.95606,3.94231,3.96981,27.5
BOOST_NEGPULSE,370,0.93927,0.75,3.96715,3.95301,3.98128,28.27
BOOST_NEGPULSE,370,0.93927,0.76,3.97915,3.96451,3.99378,29.27
BOOST_NEGPULSE,370,0.93927,0.77,3.99168,3.97671,4.00665,29.94
BOOST_NEGPULSE,370,0.93927,0.78,4.00443,3.98902,4.01985,30.83
BOOST_NEGPULSE,370,0.93927,0.79,4.01692,4.00142,4.03241,30.99
BOOST_NEGPULSE,370,0.93927,0.8,4.02915,4.01371,4.04458,30.87
BOOST_NEGPULSE,370,0.93927,0.81,4.04008,4.02462,4.05554,30.93
BOOST_NEGPULSE,370,0.93927,0.82,4.0503,4.03482,4.06578,30.96
BOOST_NEGPULSE,370,0.93927,0.83,4.05946,4.04461,4.07431,29.69
BOOST_NEGPULSE,370,0.93927,0.84,4.06663,4.05292,4.08034,27.42
BOOST_NEGPULSE,370,0.93927,0.85,4.07216,4.06031,4.084,23.7
BOOST_NEGPULSE,370,0.93927,0.86,4.07612,4.0653,4.08694,21.63
BOOST_NEGPULSE,370,0.93927,0.87,4.07885,4.0684,4.0893,20.9
BOOST_NEGPULSE,370,0.93927,0.88,4.08145,4.0711,4.0918,20.7
BOOST_NEGPULSE,370,0.93927,0.89,4.08385,4.0732,4.0945,21.3
BOOST_NEGPULSE,370,0.93927,0.9,4.08659,4.0756,4.09757,21.97
BOOST_NEGPULSE,370,0.93927,0.91,4.08967,4.0782,4.10114,22.94
BOOST_NEGPULSE,370,0.93927,0.92,4.09302,4.08091,4.10514,24.23
BOOST_NEGPULSE,370,0.93927,0.93,4.09749,4.0846,4.11038,25.77
BOOST_NEGPULSE,370,0.93927,0.94,4.10265,4.0888,4.1165,27.7
BOOST_NEGPULSE,370,0.93927,0.95,4.10947,4.09451,4.12444,29.94
BOOST_NEGPULSE,370,0.93927,0.96,4.11841,4.1021,4.13471,32.61
BOOST_NEGPULSE,370,0.93927,0.97,4.12976,4.112,4.14752,35.51
BOOST_NEGPULSE,370,0.93927,0.98,4.14513,4.12601,4.16426,38.25
BOOST_NEGPULSE,370,0.93927,0.99,4.16546,4.1457,4.18522,39.52
BOOST_NEGPULSE,445,0.92703,0.05,2.86411,2.67141,3.05681,385.4
BOOST_NEGPULSE,445,0.92703,0.06,3.07358,2.9613,3.18586,224.57
BOOST_NEGPULSE,445,0.92703,0.07,3.17684,3.08611,3.26758,181.46
BOOST_NEGPULSE,445,0.92703,0.08,3.24912,3.17083,3.32741,156.58
BOOST_NEGPULSE,445,0.92703,0.09,3.3002,3.23302,3.36739,134.37
BOOST_NEGPULSE,445,0.92703,0.1,3.33191,3.27838,3.38544,107.06
BOOST_NEGPULSE,445,0.92703,0.11,3.35526,3.31292,3.39761,84.69
BOOST_NEGPULSE,445,0.92703,0.12,3.3756,3.34225,3.40895,66.7
BOOST_NEGPULSE,445,0.92703,0.13,3.3929,3.36569,3.42011,54.42
BOOST_NEGPULSE,445,0.92703,0.14,3.40715,3.38414,3.43016,46.02
BOOST_NEGPULSE,445,0.92703,0.15,3.41905,3.39843,3.43967,41.24
BOOST_NEGPULSE,445,0.92703,0.16,3.42931,3.41001,3.44862,38.61
BOOST_NEGPULSE,445,0.92703,0.17,3.43909,3.42041,3.45777,37.36
BOOST_NEGPULSE,445,0.92703,0.18,3.4488,3.43028,3.46732,37.03
BOOST_NEGPULSE,445,0.92703,0.19,3.45872,3.44011,3.47733,37.22
BOOST_NEGPULSE,445,0.92703,0.2,3.46924,3.45072,3.48777,37.05
BOOST_NEGPULSE,445,0.92703,0.21,3.48022,3.46171,3.49872,37.02
BOOST_NEGPULSE,445,0.92703,0.22,3.491,3.47238,3.50962,37.24
BOOST_NEGPULSE,445,0.92703,0.23,3.50182,3.48281,3.52083,38.02
BOOST_NEGPULSE,445,0.92703,0.24,3.51221,3.493,3.53143,38.43
BOOST_NEGPULSE,445,0.92703,0.25,3.52226,3.50278,3.54173,38.95
BOOST_NEGPULSE,445,0.92703,0.26,3.53201,3.5124,3.55163,39.24
BOOST_NEGPULSE,445,0.92703,0.27,3.54136,3.52177,3.56094,39.17
BOOST_NEGPULSE,445,0.92703,0.28,3.55054,3.5309,3.57019,39.29
BOOST_NEGPULSE,445,0.92703,0.29,3.55955,3.53997,3.57914,39.16
BOOST_NEGPULSE,445,0.92703,0.3,3.56806,3.54858,3.58754,38.95
BOOST_NEGPULSE,445,0.92703,0.31,3.57654,3.5573,3.59578,38.49
BOOST_NEGPULSE,445,0.92703,0.32,3.58473,3.56567,3.60379,38.12
BOOST_NEGPULSE,445,0.92703,0.33,3.59252,3.5738,3.61124,37.44
BOOST_NEGPULSE,445,0.92703,0.34,3.60022,3.58176,3.61869,36.93
BOOST_NEGPULSE,445,0.92703,0.35,3.6075,3.58937,3.62564,36.27
BOOST_NEGPULSE,445,0.92703,0.36,3.61485,3.59707,3.63263,35.56
BOOST_NEGPULSE,445,0.92703,0.37,3.62184,3.60435,3.63934,34.99
BOOST_NEGPULSE,445,0.92703,0.38,3.62886,3.61148,3.64623,34.75
BOOST_NEGPULSE,445,0.92703,0.39,3.6359,3.61876,3.65304,34.28
BOOST_NEGPULSE,445,0.92703,0.4,3.64278,3.62567,3.65989,34.22
BOOST_NEGPULSE,445,0.92703,0.41,3.6498,3.63276,3.66684,34.08
BOOST_NEGPULSE,445,0.92703,0.42,3.65708,3.64013,3.67404,33.9
BOOST_NEGPULSE,445,0.92703,0.43,3.66449,3.64735,3.68164,34.29
BOOST_NEGPULSE,445,0.92703,0.44,3.67225,3.65496,3.68954,34.57
BOOST_NEGPULSE,445,0.92703,0.45,3.68044,3.66315,3.69774,34.59
BOOST_NEGPULSE,445,0.92703,0.46,3.68897,3.67126,3.70668,35.43
BOOST_NEGPULSE,445,0.92703,0.47,3.69791,3.67998,3.71584,35.86
BOOST_NEGPULSE,445,0.92703,0.48,3.70742,3.68946,3.72538,35.92
BOOST_NEGPULSE,445,0.92703,0.49,3.71718,3.69887,3.73548,36.61
BOOST_NEGPULSE,445,0.92703,0.5,3.72745,3.70917,3.74574,36.56
BOOST_NEGPULSE,445,0.92703,0.51,3.7378,3.71927,3.75633,37.06
BOOST_NEGPULSE,445,0.92703,0.52,3.74833,3.72978,3.76688,37.1
BOOST_NEGPULSE,445,0.92703,0.53,3.75893,3.74057,3.77728,36.71
BOOST_NEGPULSE,445,0.92703,0.54,3.7695,3.75117,3.78783,36.66
BOOST_NEGPULSE,445,0.92703,0.55,3.77991,3.76188,3.79793,36.05
BOOST_NEGPULSE,445,0.92703,0.56,3.79038,3.77257,3.80818,35.61
BOOST_NEGPULSE,445,0.92703,0.57,3.80052,3.78295,3.81809,35.14
BOOST_NEGPULSE,445,0.92703,0.58,3.81038,3.79287,3.82788,35.01
BOOST_NEGPULSE,445,0.92703,0.59,3.82041,3.80316,3.83765,34.49
BOOST_NEGPULSE,445,0.92703,0.6,3.82993,3.81296,3.84691,33.95
BOOST_NEGPULSE,445,0.92703,0.61,3.83949,3.82277,3.85621,33.44
BOOST_NEGPULSE,445,0.92703,0.62,3.84874,3.83216,3.86531,33.14
BOOST_NEGPULSE,445,0.92703,0.63,3.85769,3.84156,3.87381,32.24
BOOST_NEGPULSE,445,0.92703,0.64,3.86635,3.85055,3.88215,31.6
BOOST_NEGPULSE,445,0.92703,0.65,3.87491,3.85927,3.89055,31.28
BOOST_NEGPULSE,445,0.92703,0.66,3.8833,3.86813,3.89846,30.33
BOOST_NEGPULSE,445,0.92703,0.67,3.89182,3.87704,3.90661,29.57
BOOST_NEGPULSE,445,0.92703,0.68,3.89999,3.88573,3.91425,28.52
BOOST_NEGPULSE,445,0.92703,0.69,3.90805,3.89394,3.92216,28.23
BOOST_NEGPULSE,445,0.92703,0.7,3.91604,3.90224,3.92985,27.62
BOOST_NEGPULSE,445,0.92703,0.71,3.92422,3.91014,3.9383,28.16
BOOST_NEGPULSE,445,0.92703,0.72,3.9331,3.91883,3.94736,28.53
BOOST_NEGPULSE,445,0.92703,0.73,3.9426,3.92795,3.95725,29.3
BOOST_NEGPULSE,445,0.92703,0.74,3.95309,3.93793,3.96824,30.31
BOOST_NEGPULSE,445,0.92703,0.75,3.96399,3.94834,3.97964,31.3
BOOST_NEGPULSE,445,0.92703,0.76,3.976,3.95984,3.99217,32.34
BOOST_NEGPULSE,445,0.92703,0.77,3.98841,3.97154,4.00528,33.74
BOOST_NEGPULSE,445,0.92703,0.78,4.00124,3.98414,4.01834,34.2
BOOST_NEGPULSE,445,0.92703,0.79,4.01388,3.99644,4.03133,34.89
BOOST_NEGPULSE,445,0.92703,0.8,4.02617,4.00874,4.04361,34.87
BOOST_NEGPULSE,445,0.92703,0.81,4.03761,4.02033,4.0549,34.57
BOOST_NEGPULSE,445,0.92703,0.82,4.04762,4.03003,4.06521,35.18
BOOST_NEGPULSE,445,0.92703,0.83,4.05662,4.03943,4.07381,34.38
BOOST_NEGPULSE,445,0.92703,0.84,4.06442,4.04841,4.08043,32.02
BOOST_NEGPULSE,445,0.92703,0.85,4.07005,4.05601,4.08409,28.07
BOOST_NEGPULSE,445,0.92703,0.86,4.07472,4.06241,4.08703,24.62
BOOST_NEGPULSE,445,0.92703,0.87,4.07805,4.0665,4.0896,23.1
BOOST_NEGPULSE,445,0.92703,0.88,4.08082,4.06951,4.09213,22.63
BOOST_NEGPULSE,445,0.92703,0.89,4.08339,4.0717,4.09508,23.37
BOOST_NEGPULSE,445,0.92703,0.9,4.08608,4.07401,4.09814,24.14
BOOST_NEGPULSE,445,0.92703,0.91,4.08921,4.0766,4.10182,25.22
BOOST_NEGPULSE,445,0.92703,0.92,4.09273,4.07931,4.10616,26.86
BOOST_NEGPULSE,445,0.92703,0.93,4.09709,4.0828,4.11138,28.57
BOOST_NEGPULSE,445,0.92703,0.94,4.10241,4.08681,4.11801,31.2
BOOST_NEGPULSE,445,0.92703,0.95,4.10916,4.0923,4.12601,33.7
BOOST_NEGPULSE,445,0.92703,0.96,4.11789,4.09931,4.13648,37.18
BOOST_NEGPULSE,445,0.92703,0.97,4.12939,4.109,4.14978,40.78
BOOST_NEGPULSE,445,0.92703,0.98,4.14456,4.12261,4.1665,43.9
BOOST_NEGPULSE,445,0.92703,0.99,4.16498,4.1422,4.18777,45.57
BOOST_NEGPULSE,520,0.90932,0.07,2.9243,2.71356,3.13504,421.48
BOOST_NEGPULSE,520,0.90932,0.08,3.10615,2.96873,3.24356,274.84
BOOST_NEGPULSE,520,0.90932,0.09,3.20091,3.08798,3.31383,225.85
BOOST_NEGPULSE,520,0.90932,0.1,3.26622,3.17201,3.36043,188.42
BOOST_NEGPULSE,520,0.90932,0.11,3.30872,3.23547,3.38196,146.49
BOOST_NEGPULSE,520,0.90932,0.12,3.33892,3.28261,3.39522,112.61
BOOST_NEGPULSE,520,0.90932,0.13,3.36356,3.31954,3.40758,88.04
BOOST_NEGPULSE,520,0.90932,0.14,3.38482,3.34986,3.41978,69.92
BOOST_NEGPULSE,520,0.90932,0.15,3.40223,3.37356,3.43089,57.33
BOOST_NEGPULSE,520,0.90932,0.16,3.41628,3.39166,3.44089,49.23
BOOST_NEGPULSE,520,0.90932,0.17,3.42799,3.40552,3.45045,44.93
BOOST_NEGPULSE,520,0.90932,0.18,3.43862,3.41718,3.46005,42.87
BOOST_NEGPULSE,520,0.90932,0.19,3.44868,3.42756,3.46981,42.25
BOOST_NEGPULSE,520,0.90932,0.2,3.45902,3.43772,3.48032,42.6
BOOST_NEGPULSE,520,0.90932,0.21,3.46982,3.44848,3.49117,42.69
BOOST_NEGPULSE,520,0.90932,0.22,3.48069,3.45942,3.50197,42.55
BOOST_NEGPULSE,520,0.90932,0.23,3.49172,3.4706,3.51283,42.23
BOOST_NEGPULSE,520,0.90932,0.24,3.50236,3.48154,3.52318,41.64
BOOST_NEGPULSE,520,0.90932,0.25,3.51254,3.49194,3.53314,41.2
BOOST_NEGPULSE,520,0.90932,0.26,3.52246,3.5022,3.54273,40.53
BOOST_NEGPULSE,520,0.90932,0.27,3.53193,3.51186,3.552,40.14
BOOST_NEGPULSE,520,0.90932,0.28,3.54126,3.52142,3.56109,39.67
BOOST_NEGPULSE,520,0.90932,0.29,3.55019,3.53038,3.57001,39.63
BOOST_NEGPULSE,520,0.90932,0.3,3.55906,3.53927,3.57884,39.57
BOOST_NEGPULSE,520,0.90932,0.31,3.56769,3.54799,3.5874,39.41
BOOST_NEGPULSE,520,0.90932,0.32,3.5761,3.55619,3.59601,39.82
BOOST_NEGPULSE,520,0.90932,0.33,3.58443,3.56467,3.60419,39.52
BOOST_NEGPULSE,520,0.90932,0.34,3.59238,3.5726,3.61215,39.55
BOOST_NEGPULSE,520,0.90932,0.35,3.60036,3.58076,3.61996,39.2
BOOST_NEGPULSE,520,0.90932,0.36,3.60784,3.58852,3.62716,38.64
BOOST_NEGPULSE,520,0.90932,0.37,3.61538,3.59619,3.63456,38.37
BOOST_NEGPULSE,520,0.90932,0.38,3.62266,3.60372,3.64161,37.89
BOOST_NEGPULSE,520,0.90932,0.39,3.62998,3.61112,3.64883,37.71
BOOST_NEGPULSE,520,0.90932,0.4,3.63714,3.61849,3.65579,37.3
BOOST_NEGPULSE,520,0.90932,0.41,3.64455,3.62599,3.66311,37.12
BOOST_NEGPULSE,520,0.90932,0.42,3.65193,3.63332,3.67055,37.23
BOOST_NEGPULSE,520,0.90932,0.43,3.65942,3.64079,3.67805,37.26
BOOST_NEGPULSE,520,0.90932,0.44,3.6674,3.64862,3.68618,37.56
BOOST_NEGPULSE,520,0.90932,0.45,3.67556,3.6566,3.69452,37.92
BOOST_NEGPULSE,520,0.90932,0.46,3.68423,3.6651,3.70335,38.24
BOOST_NEGPULSE,520,0.90932,0.47,3.69341,3.674,3.71281,38.81
BOOST_NEGPULSE,520,0.90932,0.48,3.70282,3.68313,3.72251,39.38
BOOST_NEGPULSE,520,0.90932,0.49,3.71296,3.69308,3.73285,39.77
BOOST_NEGPULSE,520,0.90932,0.5,3.72325,3.70323,3.74328,40.05
BOOST_NEGPULSE,520,0.90932,0.51,3.7339,3.71389,3.75391,40.02
BOOST_NEGPULSE,520,0.90932,0.52,3.74481,3.72487,3.76474,39.88
BOOST_NEGPULSE,520,0.90932,0.53,3.75544,3.7358,3.77508,39.27
BOOST_NEGPULSE,520,0.90932,0.54,3.76624,3.74679,3.78568,38.89
BOOST_NEGPULSE,520,0.90932,0.55,3.77675,3.75769,3.79581,38.12
BOOST_NEGPULSE,520,0.90932,0.56,3.78689,3.768,3.80578,37.77
BOOST_NEGPULSE,520,0.90932,0.57,3.79695,3.77829,3.8156,37.31
BOOST_NEGPULSE,520,0.90932,0.58,3.80701,3.78859,3.82542,36.83
BOOST_NEGPULSE,520,0.90932,0.59,3.81667,3.79843,3.8349,36.48
BOOST_NEGPULSE,520,0.90932,0.6,3.82615,3.80829,3.844,35.71
BOOST_NEGPULSE,520,0.90932,0.61,3.83559,3.818,3.85318,35.17
BOOST_NEGPULSE,520,0.90932,0.62,3.84458,3.82734,3.86183,34.5
BOOST_NEGPULSE,520,0.90932,0.63,3.85331,3.83624,3.87038,34.13
BOOST_NEGPULSE,520,0.90932,0.64,3.86195,3.84524,3.87866,33.41
BOOST_NEGPULSE,520,0.90932,0.65,3.87015,3.85374,3.88656,32.81
BOOST_NEGPULSE,520,0.90932,0.66,3.87859,3.86245,3.89473,32.28
BOOST_NEGPULSE,520,0.90932,0.67,3.88674,3.87094,3.90253,31.59
BOOST_NEGPULSE,520,0.90932,0.68,3.89518,3.87963,3.91073,31.1
BOOST_NEGPULSE,520,0.90932,0.69,3.90334,3.88833,3.91836,30.02
BOOST_NEGPULSE,520,0.90932,0.7,3.91144,3.89645,3.92643,29.98
BOOST_NEGPULSE,520,0.90932,0.71,3.91967,3.90474,3.9346,29.86
BOOST_NEGPULSE,520,0.90932,0.72,3.92835,3.91314,3.94356,30.42
BOOST_NEGPULSE,520,0.90932,0.73,3.93769,3.92184,3.95354,31.7
BOOST_NEGPULSE,520,0.90932,0.74,3.94781,3.93152,3.9641,32.58
BOOST_NEGPULSE,520,0.90932,0.75,3.9587,3.94163,3.97578,34.15
BOOST_NEGPULSE,520,0.90932,0.76,3.9703,3.95263,3.98798,35.35
BOOST_NEGPULSE,520,0.90932,0.77,3.98245,3.96393,4.00096,37.03
BOOST_NEGPULSE,520,0.90932,0.78,3.99507,3.97594,4.0142,38.26
BOOST_NEGPULSE,520,0.90932,0.79,4.00772,3.98803,4.02741,39.38
BOOST_NEGPULSE,520,0.90932,0.8,4.02011,4.00025,4.03997,39.73
BOOST_NEGPULSE,520,0.90932,0.81,4.03165,4.01164,4.05166,40.02
BOOST_NEGPULSE,520,0.90932,0.82,4.04216,4.02185,4.06247,40.62
BOOST_NEGPULSE,520,0.90932,0.83,4.05083,4.03017,4.07149,41.32
BOOST_NEGPULSE,520,0.90932,0.84,4.05865,4.03846,4.07884,40.38
BOOST_NEGPULSE,520,0.90932,0.85,4.06495,4.04667,4.08324,36.57
BOOST_NEGPULSE,520,0.90932,0.86,4.07013,4.05398,4.08629,32.31
BOOST_NEGPULSE,520,0.90932,0.87,4.07473,4.06058,4.08888,28.29
BOOST_NEGPULSE,520,0.90932,0.88,4.07838,4.065,4.09176,26.77
BOOST_NEGPULSE,520,0.90932,0.89,4.08133,4.06829,4.09438,26.09
BOOST_NEGPULSE,520,0.90932,0.9,4.08432,4.0708,4.09784,27.04
BOOST_NEGPULSE,520,0.90932,0.91,4.08724,4.0731,4.10139,28.29
BOOST_NEGPULSE,520,0.90932,0.92,4.09086,4.07589,4.10584,29.95
BOOST_NEGPULSE,520,0.90932,0.93,4.09517,4.0789,4.11144,32.54
BOOST_NEGPULSE,520,0.90932,0.94,4.10028,4.08259,4.11796,35.37
BOOST_NEGPULSE,520,0.90932,0.95,4.10706,4.08769,4.12644,38.75
BOOST_NEGPULSE,520,0.90932,0.96,4.1158,4.09419,4.13741,43.22
BOOST_NEGPULSE,520,0.90932,0.97,4.12715,4.10339,4.15092,47.53
BOOST_NEGPULSE,520,0.90932,0.98,4.14257,4.11679,4.16836,51.57
BOOST_NEGPULSE,520,0.90932,0.99,4.16292,4.13609,4.18976,53.66
BOOST_NEGPULSE,595,0.902,0.07,2.82072,2.56454,3.07691,512.38
BOOST_NEGPULSE,595,0.902,0.08,3.06013,2.9056,3.21466,309.07
BOOST_NEGPULSE,595,0.902,0.09,3.17195,3.04882,3.29508,246.26
BOOST_NEGPULSE,595,0.902,0.1,3.24604,3.14294,3.34914,206.2
BOOST_NEGPULSE,595,0.902,0.11,3.29644,3.21428,3.37859,164.31
BOOST_NEGPULSE,595,0.902,0.12,3.33089,3.26805,3.39373,125.68
BOOST_NEGPULSE,595,0.902,0.13,3.358,3.30947,3.40653,97.05
BOOST_NEGPULSE,595,0.902,0.14,3.38052,3.3424,3.41863,76.23
BOOST_NEGPULSE,595,0.902,0.15,3.39953,3.36882,3.43023,61.41
BOOST_NEGPULSE,595,0.902,0.16,3.41459,3.38884,3.44035,51.51
BOOST_NEGPULSE,595,0.902,0.17,3.42681,3.40376,3.44986,46.09
BOOST_NEGPULSE,595,0.902,0.18,3.43771,3.41616,3.45926,43.1
