cell,cycle,SOC,direction,I_A,tau_s,tau_actual_s,T_C,rest_before_s,V_pre_V,V_tau_V,R_mOhm,CAP_Ah,SOH
RPC_CC,495,0.4548,discharge,-29.598,2.0,2.0,25.82,300.0,3.6468,3.2782,12.4538,2.7119,0.93182
RPC_CC,495,0.4548,discharge,-29.598,10.0,9.0,25.82,300.0,3.6468,3.1802,15.7648,2.7119,0.93182
RPC_CC,495,0.3644,discharge,-29.529,2.0,2.0,25.91,300.1,3.583,3.2025,12.8859,2.7119,0.93182
RPC_CC,495,0.3644,discharge,-29.529,10.0,9.0,25.91,300.1,3.583,3.0931,16.5908,2.7119,0.93182
RPC_CC,495,0.2741,discharge,-29.222,2.0,2.0,26.1,300.1,3.4928,3.0747,14.3077,2.7119,0.93182
RPC_CC,495,0.2741,discharge,-29.222,10.0,9.0,26.1,300.1,3.4928,2.9092,19.9713,2.7119,0.93182
RPC_CC,495,0.229,discharge,-28.244,2.0,2.0,26.22,300.0,3.4375,2.9798,16.2055,2.7119,0.93182
RPC_CC,495,0.229,discharge,-28.244,10.0,9.0,26.22,300.0,3.4375,2.6586,27.578,2.7119,0.93182
RPC_CC,495,0.1845,discharge,-20.7,2.0,2.0,26.38,300.0,3.3994,2.9573,21.358,2.7119,0.93182
RPC_CC,495,0.1845,discharge,-20.7,10.0,9.0,26.38,300.0,3.3994,2.5102,42.9576,2.7119,0.93182
RPC_CC,495,0.14,discharge,-12.152,2.0,2.0,26.35,300.0,3.3236,2.9435,31.2788,2.7119,0.93182
RPC_CC,495,0.14,discharge,-12.152,10.0,9.01,26.35,300.0,3.3236,2.5027,67.5527,2.7119,0.93182
RPC_CC,495,0.1132,discharge,-7.485,2.0,2.0,26.31,300.1,3.1611,2.8639,39.7071,2.7119,0.93182
RPC_CC,495,0.1132,discharge,-7.485,10.0,8.57,26.31,300.1,3.1611,2.4996,88.3791,2.7119,0.93182
RPC_CC,495,0.9973,discharge,-29.862,2.0,2.0,25.47,1956.1,4.1667,3.6876,16.0435,2.7119,0.93182
RPC_CC,495,0.9973,discharge,-29.862,10.0,9.0,25.47,1956.1,4.1667,3.6354,17.7915,2.7119,0.93182
RPC_CC,495,0.9521,discharge,-29.819,2.0,2.0,25.94,300.0,4.0909,3.6741,13.9779,2.7119,0.93182
RPC_CC,495,0.9521,discharge,-29.819,10.0,9.0,25.94,300.0,4.0909,3.6186,15.8392,2.7119,0.93182
RPC_CC,495,0.9069,discharge,-29.727,2.0,2.0,26.07,300.0,4.0742,3.6721,13.5267,2.7119,0.93182
RPC_CC,495,0.9069,discharge,-29.727,10.0,9.0,26.07,300.0,4.0742,3.5915,16.238,2.7119,0.93182
RPC_CC,495,0.8165,discharge,-29.733,2.0,2.0,26.0,300.0,3.9986,3.6023,13.3286,2.7119,0.93182
RPC_CC,495,0.8165,discharge,-29.733,10.0,9.0,26.0,300.0,3.9986,3.5218,16.0361,2.7119,0.93182
RPC_CC,495,0.7261,discharge,-29.729,2.0,2.0,26.0,300.0,3.9082,3.5303,12.7117,2.7119,0.93182
RPC_CC,495,0.7261,discharge,-29.729,10.0,9.01,26.0,300.0,3.9082,3.4555,15.2278,2.7119,0.93182
RPC_CC,495,0.6357,discharge,-29.68,2.0,2.0,25.91,300.0,3.8144,3.4503,12.2675,2.7119,0.93182
RPC_CC,495,0.6357,discharge,-29.68,10.0,9.0,25.91,300.0,3.8144,3.3656,15.1213,2.7119,0.93182
RPC_CC,495,0.5452,discharge,-29.633,2.0,2.0,25.83,300.0,3.7254,3.3577,12.4087,2.7119,0.93182
RPC_CC,495,0.5452,discharge,-29.633,10.0,9.0,25.83,300.0,3.7254,3.2632,15.5977,2.7119,0.93182
RPC_CC,495,0.4548,discharge,-29.603,2.0,2.0,25.82,300.0,3.6467,3.2777,12.465,2.7119,0.93182
RPC_CC,495,0.4548,discharge,-29.603,10.0,9.0,25.82,300.0,3.6467,3.1796,15.7788,2.7119,0.93182
RPC_CC,495,0.3644,discharge,-29.535,2.0,2.0,25.91,300.0,3.5829,3.2019,12.8999,2.7119,0.93182
RPC_CC,495,0.3644,discharge,-29.535,10.0,9.0,25.91,300.0,3.5829,3.0924,16.6074,2.7119,0.93182
RPC_CC,495,0.2741,discharge,-29.234,2.0,2.0,26.1,300.0,3.4925,3.0738,14.3224,2.7119,0.93182
RPC_CC,495,0.2741,discharge,-29.234,10.0,9.0,26.1,300.0,3.4925,2.9074,20.0144,2.7119,0.93182
RPC_CC,495,0.229,discharge,-28.267,2.0,2.0,26.23,300.0,3.4373,2.9783,16.2383,2.7119,0.93182
RPC_CC,495,0.229,discharge,-28.267,10.0,9.0,26.23,300.0,3.4373,2.6548,27.6829,2.7119,0.93182
RPC_CC,495,0.1845,discharge,-20.726,2.0,2.0,26.37,300.0,3.3995,2.9553,21.432,2.7119,0.93182
RPC_CC,495,0.1845,discharge,-20.726,10.0,9.0,26.37,300.0,3.3995,2.504,43.2066,2.7119,0.93182
RPC_CC,495,0.14,discharge,-11.525,2.0,2.0,26.34,300.0,3.3232,2.962,31.3406,2.7119,0.93182
RPC_CC,495,0.14,discharge,-11.525,10.0,9.0,26.34,300.0,3.3232,2.5525,66.872,2.7119,0.93182
RPC_CC,495,0.1133,discharge,-6.959,2.0,2.0,26.29,300.0,3.1599,2.8823,39.8905,2.7119,0.93182
RPC_CC,495,0.1133,discharge,-6.959,10.0,9.0,26.29,300.0,3.1599,2.5311,90.3572,2.7119,0.93182
RPC_CC,495,0.9973,discharge,-29.865,2.0,2.0,25.48,1955.3,4.1668,3.6875,16.0489,2.7119,0.93182
RPC_CC,495,0.9973,discharge,-29.865,10.0,9.0,25.48,1955.3,4.1668,3.635,17.8068,2.7119,0.93182
RPC_CC,495,0.9521,discharge,-29.821,2.0,2.0,25.95,300.0,4.0908,3.6737,13.9868,2.7119,0.93182
RPC_CC,495,0.9521,discharge,-29.821,10.0,9.0,25.95,300.0,4.0908,3.6182,15.8479,2.7119,0.93182
RPC_CC,495,0.9069,discharge,-29.73,2.0,2.0,26.07,300.0,4.0742,3.672,13.5286,2.7119,0.93182
RPC_CC,495,0.9069,discharge,-29.73,10.0,9.0,26.07,300.0,4.0742,3.5911,16.2499,2.7119,0.93182
RPC_CC,495,0.8165,discharge,-29.736,2.0,2.0,26.02,300.0,3.9987,3.6018,13.3475,2.7119,0.93182
RPC_CC,495,0.8165,discharge,-29.736,10.0,9.0,26.02,300.0,3.9987,3.5215,16.0479,2.7119,0.93182
RPC_CC,495,0.7261,discharge,-29.73,2.0,1.0,26.05,300.0,3.9083,3.5472,12.1458,2.7119,0.93182
RPC_CC,495,0.7261,discharge,-29.73,10.0,9.01,26.05,300.0,3.9083,3.4553,15.2369,2.7119,0.93182
RPC_CC,495,0.6356,discharge,-29.684,2.0,2.0,25.94,300.0,3.8143,3.4499,12.2762,2.7119,0.93182
RPC_CC,495,0.6356,discharge,-29.684,10.0,9.0,25.94,300.0,3.8143,3.3653,15.1262,2.7119,0.93182
RPC_CC,495,0.5452,discharge,-29.633,2.0,2.0,25.84,300.0,3.7253,3.3574,12.4152,2.7119,0.93182
RPC_CC,495,0.5452,discharge,-29.633,10.0,9.0,25.84,300.0,3.7253,3.263,15.6009,2.7119,0.93182
RPC_CC,495,0.4548,discharge,-29.604,2.0,2.0,25.82,300.0,3.6465,3.2776,12.4614,2.7119,0.93182
RPC_CC,495,0.4548,discharge,-29.604,10.0,9.0,25.82,300.0,3.6465,3.1794,15.7785,2.7119,0.93182
RPC_CC,495,0.3644,discharge,-29.537,2.0,1.0,25.91,300.0,3.5827,3.2244,12.1305,2.7119,0.93182
RPC_CC,495,0.3644,discharge,-29.537,10.0,9.0,25.91,300.0,3.5827,3.0921,16.6097,2.7119,0.93182
RPC_CC,495,0.2741,discharge,-29.242,2.0,1.0,26.1,300.0,3.4922,3.1019,13.3475,2.7119,0.93182
RPC_CC,495,0.2741,discharge,-29.242,10.0,9.0,26.1,300.0,3.4922,2.9066,20.0263,2.7119,0.93182
RPC_CC,495,0.229,discharge,-28.284,2.0,2.0,26.23,300.0,3.4372,2.9774,16.2568,2.7119,0.93182
RPC_CC,495,0.229,discharge,-28.284,10.0,9.0,26.23,300.0,3.4372,2.6521,27.7582,2.7119,0.93182
RPC_CC,495,0.1846,discharge,-19.776,2.0,1.0,26.39,300.0,3.3993,3.0346,18.4415,2.7119,0.93182
RPC_CC,495,0.1846,discharge,-19.776,10.0,9.01,26.39,300.0,3.3993,2.5587,42.5061,2.7119,0.93182
RPC_CC,495,0.14,discharge,-11.549,2.0,2.0,26.36,300.0,3.3223,2.9581,31.5366,2.7119,0.93182
RPC_CC,495,0.14,discharge,-11.549,10.0,9.0,26.36,300.0,3.3223,2.5463,67.1949,2.7119,0.93182
RPC_CC,495,0.1133,discharge,-6.969,2.0,2.0,26.3,300.0,3.1586,2.88,39.9776,2.7119,0.93182
RPC_CC,495,0.1133,discharge,-6.969,10.0,9.0,26.3,300.0,3.1586,2.5255,90.8465,2.7119,0.93182
RPC_CC,495,0.9552,charge,3.255,2.0,2.0,25.52,300.0,4.0903,4.1501,18.3689,2.7119,0.93182
RPC_CC,495,0.9552,charge,3.255,10.0,9.0,25.52,300.0,4.0903,4.1501,18.3689,2.7119,0.93182
RPC_CC,495,0.9102,charge,4.734,2.0,2.0,25.58,300.0,4.0737,4.1501,16.1375,2.7119,0.93182
RPC_CC,495,0.9102,charge,4.734,10.0,9.0,25.58,300.0,4.0737,4.1499,16.0953,2.7119,0.93182
RPC_CC,495,0.8204,charge,9.687,2.0,2.0,25.75,300.0,3.9973,4.1503,15.7941,2.7119,0.93182
RPC_CC,495,0.8204,charge,9.687,10.0,9.0,25.75,300.0,3.9973,4.15,15.7632,2.7119,0.93182
RPC_CC,495,0.7301,charge,15.001,2.0,2.0,25.75,300.0,3.9083,4.0993,12.7325,2.7119,0.93182
RPC_CC,495,0.7301,charge,15.001,10.0,9.0,25.75,300.0,3.9083,4.1353,15.1323,2.7119,0.93182
RPC_CC,495,0.6397,charge,15.001,2.0,1.0,25.69,300.0,3.8142,3.9926,11.8925,2.7119,0.93182
RPC_CC,495,0.6397,charge,15.001,10.0,9.0,25.69,300.0,3.8142,4.0412,15.1323,2.7119,0.93182
RPC_CC,495,0.5493,charge,15.001,2.0,2.0,25.59,300.0,3.7257,3.912,12.4192,2.7119,0.93182
RPC_CC,495,0.5493,charge,15.001,10.0,9.01,25.59,300.0,3.7257,3.9505,14.9857,2.7119,0.93182
RPC_CC,495,0.4588,charge,15.001,2.0,2.0,25.6,300.0,3.6469,3.8332,12.4192,2.7119,0.93182
RPC_CC,495,0.4588,charge,15.001,10.0,9.0,25.6,300.0,3.6469,3.8699,14.8657,2.7119,0.93182
RPC_CC,495,0.3684,charge,15.0,2.0,2.0,25.7,300.0,3.5826,3.7733,12.7133,2.7119,0.93182
RPC_CC,495,0.3684,charge,15.0,10.0,9.0,25.7,300.0,3.5826,3.8114,15.2533,2.7119,0.93182
RPC_CC,495,0.278,charge,15.001,2.0,1.0,25.88,300.0,3.4926,3.6855,12.8591,2.7119,0.93182
RPC_CC,495,0.278,charge,15.001,10.0,9.01,25.88,300.0,3.4926,3.7373,16.3122,2.7119,0.93182
RPC_CC,495,0.2328,charge,15.001,2.0,2.0,25.8,300.0,3.4364,3.645,13.9057,2.7119,0.93182
RPC_CC,495,0.2328,charge,15.001,10.0,9.01,25.8,300.0,3.4364,3.6851,16.5789,2.7119,0.93182
RPC_CC,495,0.1875,charge,15.001,2.0,2.0,25.83,300.0,3.3987,3.6218,14.8723,2.7119,0.93182
RPC_CC,495,0.1875,charge,15.001,10.0,9.01,25.83,300.0,3.3987,3.6523,16.9055,2.7119,0.93182
RPC_CC,495,0.1423,charge,15.001,2.0,1.0,26.03,300.0,3.3213,3.574,16.8455,2.7119,0.93182
RPC_CC,495,0.1423,charge,15.001,10.0,9.01,26.03,300.0,3.3213,3.6318,20.6986,2.7119,0.93182
RPC_CC,495,0.1152,charge,15.001,2.0,2.0,26.21,300.0,3.1581,3.4679,20.652,2.7119,0.93182
RPC_CC,495,0.1152,charge,15.001,10.0,9.0,26.21,300.0,3.1581,3.5655,27.1582,2.7119,0.93182
RPC_CC,495,0.9551,charge,2.991,2.0,2.0,25.57,300.1,4.0903,4.1391,16.3167,2.7119,0.93182
RPC_CC,495,0.9551,charge,2.991,10.0,9.01,25.57,300.1,4.0903,4.1487,19.5265,2.7119,0.93182
RPC_CC,495,0.91,charge,4.434,2.0,2.0,25.6,300.1,4.0737,4.139,14.7254,2.7119,0.93182
RPC_CC,495,0.91,charge,4.434,10.0,9.01,25.6,300.1,4.0737,4.1492,17.0256,2.7119,0.93182
RPC_CC,495,0.82,charge,8.724,2.0,2.0,25.73,300.1,3.9973,4.1185,13.8933,2.7119,0.93182
RPC_CC,495,0.82,charge,8.724,10.0,9.0,25.73,300.1,3.9973,4.1458,17.0228,2.7119,0.93182
RPC_CC,495,0.7301,charge,15.051,2.0,2.0,25.76,300.1,3.9082,4.1014,12.8364,2.7119,0.93182
RPC_CC,495,0.7301,charge,15.051,10.0,9.0,25.76,300.1,3.9082,4.1361,15.1419,2.7119,0.93182
RPC_CC,495,0.6397,charge,15.058,2.0,2.0,25.7,300.1,3.8143,4.0038,12.5843,2.7119,0.93182
RPC_CC,495,0.6397,charge,15.058,10.0,9.0,25.7,300.1,3.8143,4.0421,15.1277,2.7119,0.93182
RPC_CC,495,0.5493,charge,15.057,2.0,2.0,25.6,300.1,3.7255,3.9144,12.5457,2.7119,0.93182
RPC_CC,495,0.5493,charge,15.057,10.0,9.0,25.6,300.1,3.7255,3.9512,14.9897,2.7119,0.93182
RPC_CC,495,0.4589,charge,15.055,2.0,2.0,25.6,300.1,3.6471,3.8354,12.5075,2.7119,0.93182
RPC_CC,495,0.4589,charge,15.055,10.0,9.01,25.6,300.1,3.6471,3.8707,14.8522,2.7119,0.93182
RPC_CC,495,0.3684,charge,15.056,2.0,2.0,25.69,300.1,3.5826,3.7758,12.8321,2.7119,0.93182
RPC_CC,495,0.3684,charge,15.056,10.0,9.0,25.69,300.1,3.5826,3.8122,15.2497,2.7119,0.93182
RPC_CC,495,0.278,charge,15.07,2.0,2.0,25.88,300.1,3.4926,3.6973,13.5828,2.7119,0.93182
RPC_CC,495,0.278,charge,15.07,10.0,9.0,25.88,300.1,3.4926,3.7383,16.3034,2.7119,0.93182
RPC_CC,495,0.2328,charge,15.069,2.0,2.0,25.83,300.1,3.4363,3.6476,14.0226,2.7119,0.93182
RPC_CC,495,0.2328,charge,15.069,10.0,9.01,25.83,300.1,3.4363,3.686,16.571,2.7119,0.93182
RPC_CC,495,0.1876,charge,15.049,2.0,2.0,25.82,300.1,3.3987,3.624,14.9711,2.7119,0.93182
RPC_CC,495,0.1876,charge,15.049,10.0,9.01,25.82,300.1,3.3987,3.653,16.8981,2.7119,0.93182
RPC_CC,495,0.1424,charge,15.059,2.0,2.0,26.02,300.1,3.3216,3.5907,17.8691,2.7119,0.93182
RPC_CC,495,0.1424,charge,15.059,10.0,9.0,26.02,300.1,3.3216,3.6326,20.6514,2.7119,0.93182
RPC_CC,495,0.1153,charge,15.183,2.0,2.0,26.22,300.1,3.159,3.4765,20.9115,2.7119,0.93182
RPC_CC,495,0.1153,charge,15.183,10.0,9.0,26.22,300.1,3.159,3.5687,26.9841,2.7119,0.93182
RPC_CC,611,0.9973,discharge,-30.0,2.0,2.0,25.45,4462.9,4.1512,3.6379,17.11,2.6821,0.92158
RPC_CC,611,0.9973,discharge,-30.0,10.0,9.0,25.45,4462.9,4.1512,3.5949,18.5433,2.6821,0.92158
RPC_CC,611,0.9727,charge,3.252,2.0,2.0,26.59,60.0,4.0885,4.1501,18.9439,2.6821,0.92158
RPC_CC,611,0.9727,charge,3.252,10.0,9.0,26.59,60.0,4.0885,4.15,18.9132,2.6821,0.92158
RPC_CC,611,0.9525,discharge,-30.0,2.0,2.0,25.48,3600.0,4.0941,3.6206,15.7833,2.6821,0.92158
RPC_CC,611,0.9525,discharge,-30.0,10.0,9.0,25.48,3600.0,4.0941,3.5736,17.35,2.6821,0.92158
RPC_CC,611,0.9281,charge,4.55,2.0,2.0,26.57,60.0,4.0718,4.1501,17.2084,2.6821,0.92158
RPC_CC,611,0.9281,charge,4.55,10.0,9.0,26.57,60.0,4.0718,4.15,17.1864,2.6821,0.92158
RPC_CC,611,0.9078,discharge,-30.0,2.0,2.0,25.51,3600.0,4.0781,3.6195,15.2867,2.6821,0.92158
RPC_CC,611,0.9078,discharge,-30.0,10.0,9.0,25.51,3600.0,4.0781,3.5569,17.3733,2.6821,0.92158
RPC_CC,611,0.8836,charge,5.598,2.0,2.0,26.57,60.0,4.0533,4.1501,17.2913,2.6821,0.92158
RPC_CC,611,0.8836,charge,5.598,10.0,9.0,26.57,60.0,4.0533,4.15,17.2734,2.6821,0.92158
RPC_CC,611,0.8184,discharge,-30.0,2.0,2.0,25.47,3600.0,4.0149,3.5671,14.9267,2.6821,0.92158
RPC_CC,611,0.8184,discharge,-30.0,10.0,9.0,25.47,3600.0,4.0149,3.4928,17.4033,2.6821,0.92158
RPC_CC,611,0.7948,charge,12.157,2.0,2.0,26.5,60.0,3.9518,4.1503,16.328,2.6821,0.92158
RPC_CC,611,0.7948,charge,12.157,10.0,9.0,26.5,60.0,3.9518,4.1501,16.3116,2.6821,0.92158
RPC_CC,611,0.729,discharge,-30.0,2.0,1.0,25.45,3600.0,3.9155,3.5085,13.5667,2.6821,0.92158
RPC_CC,611,0.729,discharge,-30.0,10.0,9.0,25.45,3600.0,3.9155,3.4243,16.3733,2.6821,0.92158
RPC_CC,611,0.7053,charge,15.001,2.0,2.0,26.38,60.0,3.861,4.0555,12.9658,2.6821,0.92158
RPC_CC,611,0.7053,charge,15.001,10.0,9.0,26.38,60.0,3.861,4.1038,16.1856,2.6821,0.92158
RPC_CC,611,0.6395,discharge,-30.0,2.0,2.0,25.49,3600.0,3.8242,3.4175,13.5567,2.6821,0.92158
RPC_CC,611,0.6395,discharge,-30.0,10.0,9.0,25.49,3600.0,3.8242,3.3405,16.1233,2.6821,0.92158
RPC_CC,611,0.6159,charge,15.001,2.0,2.0,26.37,60.0,3.7821,3.9749,12.8525,2.6821,0.92158
RPC_CC,611,0.6159,charge,15.001,10.0,9.0,26.37,60.0,3.7821,4.0144,15.4856,2.6821,0.92158
RPC_CC,611,0.5501,discharge,-30.0,2.0,2.0,25.47,3600.0,3.7367,3.3272,13.65,2.6821,0.92158
RPC_CC,611,0.5501,discharge,-30.0,10.0,9.0,25.47,3600.0,3.7367,3.2412,16.5167,2.6821,0.92158
RPC_CC,611,0.5265,charge,15.001,2.0,2.0,26.43,60.0,3.6909,3.8855,12.9725,2.6821,0.92158
RPC_CC,611,0.5265,charge,15.001,10.0,9.0,26.43,60.0,3.6909,3.9297,15.9189,2.6821,0.92158
RPC_CC,611,0.4607,discharge,-30.0,2.0,2.0,25.49,3600.0,3.6571,3.2447,13.7467,2.6821,0.92158
RPC_CC,611,0.4607,discharge,-30.0,10.0,9.0,25.49,3600.0,3.6571,3.1557,16.7133,2.6821,0.92158
RPC_CC,611,0.437,charge,15.001,2.0,2.0,26.49,60.0,3.614,3.8083,12.9525,2.6821,0.92158
RPC_CC,611,0.437,charge,15.001,10.0,9.0,26.49,60.0,3.614,3.8532,15.9456,2.6821,0.92158
RPC_CC,611,0.3712,discharge,-30.0,2.0,2.0,25.47,3600.0,3.5965,3.1677,14.2933,2.6821,0.92158
RPC_CC,611,0.3712,discharge,-30.0,10.0,9.0,25.47,3600.0,3.5965,3.0669,17.6533,2.6821,0.92158
RPC_CC,611,0.3476,charge,15.001,2.0,2.0,26.58,60.0,3.5466,3.7471,13.3658,2.6821,0.92158
RPC_CC,611,0.3476,charge,15.001,10.0,9.0,26.58,60.0,3.5466,3.7928,16.4122,2.6821,0.92158
RPC_CC,611,0.2818,discharge,-30.0,2.0,1.0,25.49,3600.0,3.5041,3.0513,15.0933,2.6821,0.92158
RPC_CC,611,0.2818,discharge,-30.0,10.0,9.0,25.49,3600.0,3.5041,2.8789,20.84,2.6821,0.92158
RPC_CC,611,0.2582,charge,15.0,2.0,2.0,26.7,60.0,3.4517,3.662,14.02,2.6821,0.92158
RPC_CC,611,0.2582,charge,15.0,10.0,9.0,26.7,60.0,3.4517,3.7051,16.8933,2.6821,0.92158
RPC_CC,611,0.2371,discharge,-30.0,2.0,2.0,25.52,3600.0,3.4469,2.9017,18.1733,2.6821,0.92158
RPC_CC,611,0.2371,discharge,-30.0,10.0,9.0,25.52,3600.0,3.4469,2.6403,26.8867,2.6821,0.92158
RPC_CC,611,0.2135,charge,15.001,2.0,2.0,27.0,60.0,3.4114,3.6288,14.4924,2.6821,0.92158
RPC_CC,611,0.2135,charge,15.001,10.0,9.0,27.0,60.0,3.4114,3.6602,16.5856,2.6821,0.92158
RPC_CC,611,0.1924,discharge,-25.667,2.0,2.0,25.5,3600.0,3.4142,2.6699,28.9983,2.6821,0.92158
RPC_CC,611,0.1924,discharge,-25.667,10.0,9.0,25.5,3600.0,3.4142,2.5497,33.6814,2.6821,0.92158
RPC_CC,611,0.1726,charge,15.001,2.0,2.0,27.12,60.0,3.3699,3.6085,15.9056,2.6821,0.92158
RPC_CC,611,0.1726,charge,15.001,10.0,9.0,27.12,60.0,3.3699,3.6429,18.1988,2.6821,0.92158
RPC_CC,611,0.1477,discharge,-12.748,2.0,2.0,25.47,3600.0,3.3539,2.5489,63.1472,2.6821,0.92158
RPC_CC,611,0.1477,discharge,-12.748,10.0,9.0,25.47,3600.0,3.3539,2.5498,63.0766,2.6821,0.92158
RPC_CC,611,0.1366,charge,15.001,2.0,2.0,26.52,60.0,3.2497,3.5438,19.6054,2.6821,0.92158
RPC_CC,611,0.1366,charge,15.001,10.0,9.0,26.52,60.0,3.2497,3.6206,24.725,2.6821,0.92158
RPC_CC,611,0.121,discharge,-7.481,2.0,2.0,25.45,3600.0,3.2182,2.5494,89.4034,2.6821,0.92158
RPC_CC,611,0.121,discharge,-7.481,10.0,9.0,25.45,3600.0,3.2182,2.5498,89.3499,2.6821,0.92158
RPC_CC,611,0.1151,charge,15.001,2.0,2.0,26.04,60.0,3.0996,3.4384,22.5852,2.6821,0.92158
RPC_CC,611,0.1151,charge,15.001,10.0,9.0,26.04,60.0,3.0996,3.5487,29.938,2.6821,0.92158
RPC_CC,611,0.108,discharge,-5.225,2.0,2.0,25.5,3600.0,3.1088,2.5495,107.0513,2.6821,0.92158
RPC_CC,611,0.108,discharge,-5.225,10.0,9.0,25.5,3600.0,3.1088,2.5499,106.9747,2.6821,0.92158
RPC_CC,611,0.1042,charge,15.001,2.0,2.0,25.86,60.0,2.9841,3.3566,24.8317,2.6821,0.92158
RPC_CC,611,0.1042,charge,15.001,10.0,9.0,25.86,60.0,2.9841,3.4919,33.8511,2.6821,0.92158
RPC_CC,611,0.9973,discharge,-30.001,2.0,2.0,25.47,2063.7,4.1641,3.6487,17.1794,2.6821,0.92158
RPC_CC,611,0.9973,discharge,-30.001,10.0,9.0,25.47,2063.7,4.1641,3.603,18.7027,2.6821,0.92158
RPC_CC,611,0.9525,discharge,-30.001,2.0,2.0,26.03,300.0,4.0888,3.6404,14.9462,2.6821,0.92158
RPC_CC,611,0.9525,discharge,-30.001,10.0,9.01,26.03,300.0,4.0888,3.5873,16.7161,2.6821,0.92158
RPC_CC,611,0.9078,discharge,-30.001,2.0,2.0,26.17,300.0,4.0728,3.6359,14.5628,2.6821,0.92158
RPC_CC,611,0.9078,discharge,-30.001,10.0,9.0,26.17,300.0,4.0728,3.5599,17.0961,2.6821,0.92158
RPC_CC,611,0.8184,discharge,-30.001,2.0,2.0,26.1,300.0,3.9923,3.5673,14.1662,2.6821,0.92158
RPC_CC,611,0.8184,discharge,-30.001,10.0,9.0,26.1,300.0,3.9923,3.494,16.6094,2.6821,0.92158
RPC_CC,611,0.729,discharge,-30.001,2.0,1.0,26.07,300.0,3.9033,3.5153,12.9329,2.6821,0.92158
RPC_CC,611,0.729,discharge,-30.001,10.0,9.0,26.07,300.0,3.9033,3.4284,15.8295,2.6821,0.92158
RPC_CC,611,0.6395,discharge,-30.001,2.0,2.0,25.97,300.0,3.8094,3.4158,13.1196,2.6821,0.92158
RPC_CC,611,0.6395,discharge,-30.001,10.0,9.0,25.97,300.0,3.8094,3.3359,15.7828,2.6821,0.92158
RPC_CC,611,0.5501,discharge,-30.001,2.0,2.0,25.89,300.0,3.7208,3.3216,13.3062,2.6821,0.92158
RPC_CC,611,0.5501,discharge,-30.001,10.0,9.01,25.89,300.0,3.7208,3.2338,16.2328,2.6821,0.92158
RPC_CC,611,0.4607,discharge,-30.001,2.0,2.0,25.91,300.0,3.6436,3.2407,13.4296,2.6821,0.92158
RPC_CC,611,0.4607,discharge,-30.001,10.0,9.0,25.91,300.0,3.6436,3.149,16.4861,2.6821,0.92158
RPC_CC,611,0.3712,discharge,-30.001,2.0,2.0,25.96,300.0,3.5798,3.1585,14.0429,2.6821,0.92158
RPC_CC,611,0.3712,discharge,-30.001,10.0,9.0,25.96,300.0,3.5798,3.0544,17.5127,2.6821,0.92158
RPC_CC,611,0.2818,discharge,-30.001,2.0,2.0,26.18,300.0,3.4886,3.0046,16.1328,2.6821,0.92158
RPC_CC,611,0.2818,discharge,-30.001,10.0,9.01,26.18,300.0,3.4886,2.8299,21.9559,2.6821,0.92158
RPC_CC,611,0.2371,discharge,-30.001,2.0,2.0,26.36,300.0,3.435,2.8461,19.6293,2.6821,0.92158
RPC_CC,611,0.2371,discharge,-30.001,10.0,9.0,26.36,300.0,3.435,2.5494,29.519,2.6821,0.92158
RPC_CC,611,0.1924,discharge,-20.355,2.0,2.0,26.63,300.0,3.3978,2.5457,41.863,2.6821,0.92158
RPC_CC,611,0.1924,discharge,-20.355,10.0,9.01,26.63,300.0,3.3978,2.5497,41.6665,2.6821,0.92158
RPC_CC,611,0.1477,discharge,-10.641,2.0,2.0,26.69,300.0,3.3224,2.5491,72.6717,2.6821,0.92158
RPC_CC,611,0.1477,discharge,-10.641,10.0,9.0,26.69,300.0,3.3224,2.5499,72.5966,2.6821,0.92158
RPC_CC,611,0.1212,discharge,-5.782,2.0,2.0,26.62,300.0,3.1643,2.5495,106.3291,2.6821,0.92158
RPC_CC,611,0.1212,discharge,-5.782,10.0,9.0,26.62,300.0,3.1643,2.5499,106.2599,2.6821,0.92158
RPC_CC,611,0.9973,discharge,-29.843,2.0,1.0,25.49,2055.5,4.1643,3.6719,16.4994,2.6821,0.92158
RPC_CC,611,0.9973,discharge,-29.843,10.0,9.01,25.49,2055.5,4.1643,3.6035,18.7914,2.6821,0.92158
RPC_CC,611,0.9526,discharge,-29.79,2.0,2.0,26.01,300.1,4.0887,3.646,14.8609,2.6821,0.92158
RPC_CC,611,0.9526,discharge,-29.79,10.0,9.0,26.01,300.1,4.0887,3.5877,16.818,2.6821,0.92158
RPC_CC,611,0.9079,discharge,-29.703,2.0,2.0,26.14,300.1,4.0727,3.6445,14.4161,2.6821,0.92158
RPC_CC,611,0.9079,discharge,-29.703,10.0,9.0,26.14,300.1,4.0727,3.561,17.2272,2.6821,0.92158
RPC_CC,611,0.8185,discharge,-29.716,2.0,2.0,26.07,300.1,3.9922,3.5757,14.016,2.6821,0.92158
RPC_CC,611,0.8185,discharge,-29.716,10.0,9.0,26.07,300.1,3.9922,3.495,16.7317,2.6821,0.92158
RPC_CC,611,0.729,discharge,-29.703,2.0,2.0,26.08,300.1,3.9032,3.5067,13.3486,2.6821,0.92158
RPC_CC,611,0.729,discharge,-29.703,10.0,9.0,26.08,300.1,3.9032,3.4295,15.9476,2.6821,0.92158
