cell,cycle,SOH,SOC,tau_s,OCV_V,R_used_mOhm,I_at_rate_A,I_star_A,I_limited_A,V_at_limit_V,SOP_W,I_max_measured_A,SOP_measured_floor_W,limited_by,rate_extrapolated,ocv_soh_gap,low_soc_hyst
BOOST_NEGPULSE,862,0.84413,0.2464,2.0,3.48153,18.616,28.884,52.726,35.0,2.83,99.05,28.884,85.03,current_rating,1,0.0,0
BOOST_NEGPULSE,862,0.84413,0.2464,10.0,3.48153,33.454,28.884,29.339,29.339,2.5,73.35,28.884,72.65,voltage,0,0.0,0
BOOST_NEGPULSE,862,0.84413,0.2045,2.0,3.43277,24.266,27.491,38.439,35.0,2.5835,90.42,27.491,76.03,current_rating,1,0.0,0
BOOST_NEGPULSE,862,0.84413,0.2045,10.0,3.43277,33.506,27.491,27.839,27.839,2.5,69.6,27.491,69.05,voltage,0,0.0,0
BOOST_NEGPULSE,900,0.84114,0.9582,2.0,4.11461,16.989,28.784,95.041,35.0,3.52,123.2,28.784,104.36,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.9582,10.0,4.11461,20.358,28.784,79.309,35.0,3.4021,119.07,28.784,101.57,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.9164,2.0,4.08839,16.516,28.785,96.176,35.0,3.5104,122.86,28.785,104.0,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.9164,10.0,4.08839,20.4,28.785,77.864,35.0,3.3744,118.1,28.785,100.78,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.833,2.0,4.03679,15.898,28.784,96.667,35.0,3.4804,121.81,28.784,103.02,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.833,10.0,4.03679,20.237,28.784,75.94,35.0,3.3285,116.5,28.784,99.43,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.7496,2.0,3.9386,14.903,28.786,96.53,35.0,3.417,119.59,28.786,101.03,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.7496,10.0,3.9386,18.964,28.786,75.859,35.0,3.2749,114.62,28.786,97.66,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.6661,2.0,3.86834,14.581,28.784,93.844,35.0,3.358,117.53,28.784,99.27,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.6661,10.0,3.86834,19.007,28.784,71.991,35.0,3.2031,112.11,28.784,95.6,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.5827,2.0,3.79542,14.574,28.785,88.888,35.0,3.2853,114.99,28.785,97.18,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.5827,10.0,3.79542,19.17,28.785,67.577,35.0,3.1245,109.36,28.785,93.37,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.4992,2.0,3.70759,14.515,28.784,83.196,35.0,3.1996,111.98,28.784,94.69,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.4992,10.0,3.70759,18.997,28.784,63.568,35.0,3.0427,106.49,28.784,90.98,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.4158,2.0,3.63126,14.606,28.783,77.453,35.0,3.1201,109.2,28.783,92.42,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.4158,10.0,3.63126,19.56,28.783,57.835,35.0,2.9467,103.13,28.783,88.31,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.3324,2.0,3.5592,15.571,28.785,68.026,35.0,3.0142,105.5,28.785,89.55,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.3324,10.0,3.5592,22.599,28.785,46.87,35.0,2.7683,96.89,28.785,83.73,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.2906,2.0,3.52262,16.666,28.784,61.362,35.0,2.9393,102.88,28.784,87.59,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.2906,10.0,3.52262,27.043,28.784,37.815,35.0,2.5761,90.16,28.784,78.99,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.2489,2.0,3.48277,18.517,28.784,53.073,35.0,2.8347,99.21,28.784,84.91,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.2489,10.0,3.48277,33.592,28.784,29.256,29.256,2.5,73.14,28.784,72.42,voltage,0,0.0,0
BOOST_NEGPULSE,900,0.84114,0.2072,2.0,3.43409,21.987,28.576,42.484,35.0,2.6645,93.26,28.576,80.18,current_rating,1,0.0,0
BOOST_NEGPULSE,900,0.84114,0.2072,10.0,3.43409,32.216,28.576,28.995,28.995,2.5,72.49,28.576,71.83,voltage,0,0.0,0
BOOST_NEGPULSE,937,0.83265,0.9586,2.0,4.11448,17.648,28.49,91.481,35.0,3.4968,122.39,28.49,102.9,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.9586,10.0,4.11448,21.281,28.49,75.864,35.0,3.3696,117.94,28.49,99.95,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.9173,2.0,4.08798,17.153,28.49,92.575,35.0,3.4876,122.07,28.49,102.54,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.9173,10.0,4.08798,21.316,28.49,74.496,35.0,3.3419,116.97,28.49,99.16,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.8347,2.0,4.03557,16.459,28.489,93.297,35.0,3.4595,121.08,28.489,101.61,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.8347,10.0,4.03557,21.043,28.489,72.972,35.0,3.2991,115.47,28.489,97.89,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.7521,2.0,3.93852,15.42,28.489,93.289,35.0,3.3988,118.96,28.489,99.69,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.7521,10.0,3.93852,19.741,28.489,72.87,35.0,3.2476,113.67,28.489,96.18,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.6695,2.0,3.8688,14.994,28.491,91.288,35.0,3.344,117.04,28.491,98.05,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.6695,10.0,3.8688,19.775,28.491,69.22,35.0,3.1767,111.18,28.491,94.17,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.5869,2.0,3.79705,15.013,28.489,86.396,35.0,3.2716,114.51,28.489,95.99,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.5869,10.0,3.79705,19.987,28.489,64.895,35.0,3.0975,108.41,28.489,91.95,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.5044,2.0,3.71025,15.069,28.489,80.314,35.0,3.1828,111.4,28.489,93.47,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.5044,10.0,3.71025,19.85,28.489,60.97,35.0,3.0155,105.54,28.489,89.59,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.4218,2.0,3.63354,15.262,28.489,74.272,35.0,3.0994,108.48,28.489,91.13,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.4218,10.0,3.63354,20.468,28.489,55.382,35.0,2.9172,102.1,28.489,86.9,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.3392,2.0,3.56056,16.087,28.489,65.927,35.0,2.9975,104.91,28.489,88.38,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.3392,10.0,3.56056,23.771,28.489,44.616,35.0,2.7286,95.5,28.489,82.14,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.2979,2.0,3.52537,17.279,28.491,59.342,35.0,2.9206,102.22,28.491,86.42,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.2979,10.0,3.52537,28.332,28.491,36.191,35.0,2.5338,88.68,28.491,77.44,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.2566,2.0,3.48618,18.895,28.489,52.192,35.0,2.8249,98.87,28.489,83.98,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.2566,10.0,3.48618,34.003,28.489,29.003,29.003,2.5,72.51,28.489,71.72,voltage,0,0.0,0
BOOST_NEGPULSE,937,0.83265,0.2153,2.0,3.4377,22.533,28.154,41.614,35.0,2.649,92.72,28.154,78.92,current_rating,1,0.0,0
BOOST_NEGPULSE,937,0.83265,0.2153,10.0,3.4377,32.773,28.154,28.612,28.612,2.5,71.53,28.154,70.81,voltage,0,0.0,0
BOOST_NEGPULSE,975,0.81997,0.9592,2.0,4.11429,18.255,28.053,88.431,35.0,3.4754,121.64,28.053,101.05,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.9592,10.0,4.11429,21.93,28.053,73.611,35.0,3.3467,117.14,28.053,98.16,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.9185,2.0,4.08738,17.448,28.054,90.975,35.0,3.4767,121.68,28.054,100.94,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.9185,10.0,4.08738,21.605,28.054,73.474,35.0,3.3312,116.59,28.054,97.66,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.8372,2.0,4.03366,16.888,28.055,90.812,35.0,3.4426,120.49,28.055,99.87,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.8372,10.0,4.03366,21.625,28.055,70.92,35.0,3.2768,114.69,28.055,96.14,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.7559,2.0,3.93828,15.695,28.054,91.641,35.0,3.389,118.61,28.054,98.13,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.7559,10.0,3.93828,20.14,28.054,71.415,35.0,3.2334,113.17,28.054,94.63,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.6746,2.0,3.86945,15.635,28.053,87.591,35.0,3.3222,116.28,28.053,96.25,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.6746,10.0,3.86945,20.411,28.053,67.093,35.0,3.1551,110.43,28.053,92.49,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.5933,2.0,3.7993,15.556,28.053,83.523,35.0,3.2548,113.92,28.053,94.34,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.5933,10.0,3.7993,20.483,28.053,63.434,35.0,3.0824,107.88,28.053,90.46,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.512,2.0,3.71405,15.638,28.053,77.633,35.0,3.1667,110.83,28.053,91.88,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.512,10.0,3.71405,20.504,28.053,59.21,35.0,2.9964,104.87,28.053,88.05,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.4307,2.0,3.63689,15.787,28.054,72.013,35.0,3.0843,107.95,28.054,89.6,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.4307,10.0,3.63689,21.052,28.054,54.003,35.0,2.9001,101.5,28.054,85.46,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.3493,2.0,3.56552,16.265,28.054,65.51,35.0,2.9962,104.87,28.054,87.23,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.3493,10.0,3.56552,23.772,28.054,44.823,35.0,2.7335,95.67,28.054,81.32,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.3087,2.0,3.52915,17.83,28.054,57.72,35.0,2.9051,101.68,28.054,84.97,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.3087,10.0,3.52915,28.805,28.054,35.728,35.0,2.521,88.23,28.054,76.34,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.268,2.0,3.49091,19.473,28.054,50.886,35.0,2.8093,98.33,28.054,82.61,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.268,10.0,3.49091,34.68,28.054,28.573,28.573,2.5,71.43,28.054,70.64,voltage,0,0.0,0
BOOST_NEGPULSE,975,0.81997,0.2274,2.0,3.44422,22.69,27.999,41.614,35.0,2.6501,92.75,27.999,78.65,current_rating,1,0.0,0
BOOST_NEGPULSE,975,0.81997,0.2274,10.0,3.44422,33.116,27.999,28.513,28.513,2.5,71.28,27.999,70.47,voltage,0,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.9596,2.0,4.11396,18.713,27.793,86.247,35.0,3.459,121.06,27.793,99.88,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.9596,10.0,4.11396,22.74,27.793,70.976,35.0,3.3181,116.13,27.793,96.77,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.9193,2.0,4.08712,18.338,27.795,86.549,35.0,3.4453,120.59,27.795,99.43,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.9193,10.0,4.08712,22.939,27.795,69.187,35.0,3.2842,114.95,27.795,95.88,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.8387,2.0,4.03229,17.206,27.793,89.056,35.0,3.4301,120.05,27.793,98.78,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.8387,10.0,4.03229,22.106,27.793,69.314,35.0,3.2586,114.05,27.793,94.99,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.7582,2.0,3.93795,16.436,27.793,87.489,35.0,3.3627,117.69,27.793,96.75,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.7582,10.0,3.93795,21.185,27.793,67.875,35.0,3.1965,111.88,27.793,93.08,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.6776,2.0,3.86932,15.896,27.793,86.142,35.0,3.313,115.95,27.793,95.26,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.6776,10.0,3.86932,21.099,27.793,64.9,35.0,3.1309,109.58,27.793,91.24,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.5971,2.0,3.79999,16.122,27.794,80.633,35.0,3.2357,113.25,27.794,93.16,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.5971,10.0,3.79999,21.418,27.794,60.695,35.0,3.0503,106.76,27.794,89.07,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.5165,2.0,3.71535,16.029,27.794,75.824,35.0,3.1543,110.4,27.794,90.88,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.5165,10.0,3.71535,21.224,27.794,57.263,35.0,2.9725,104.04,27.794,86.87,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.4359,2.0,3.63784,16.224,27.793,70.135,35.0,3.07,107.45,27.793,88.57,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.4359,10.0,3.63784,21.88,27.793,52.005,35.0,2.8721,100.52,27.793,84.21,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.3553,2.0,3.56682,17.255,27.795,61.827,35.0,2.9629,103.7,27.795,85.81,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.3553,10.0,3.56682,25.49,27.795,41.852,35.0,2.6747,93.61,27.795,79.45,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.3151,2.0,3.53044,18.028,27.795,57.157,35.0,2.8994,101.48,27.795,84.2,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.3151,10.0,3.53044,29.476,27.795,34.958,34.958,2.5,87.4,27.795,75.36,voltage,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.2748,2.0,3.49223,20.253,27.794,48.993,35.0,2.7834,97.42,27.794,81.42,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.2748,10.0,3.49223,35.022,27.794,28.332,28.332,2.5,70.83,27.794,70.01,voltage,0,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.2345,2.0,3.44545,23.667,27.54,39.947,35.0,2.6171,91.6,27.54,76.94,current_rating,1,0.0,0
BOOST_NEGPULSE,1012,0.81227,0.2345,10.0,3.44545,33.711,27.54,28.046,28.046,2.5,70.11,27.54,69.32,voltage,0,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.9599,2.0,4.11359,18.913,27.563,85.316,35.0,3.4516,120.81,27.563,99.01,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.9599,10.0,4.11359,22.995,27.563,70.172,35.0,3.3088,115.81,27.563,95.91,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.92,2.0,4.08641,18.652,27.562,85.051,35.0,3.4336,120.18,27.562,98.46,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.92,10.0,4.08641,23.333,27.562,67.991,35.0,3.2698,114.44,27.562,94.9,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.8401,2.0,4.03049,17.611,27.563,86.907,35.0,3.4141,119.49,27.563,97.71,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.8401,10.0,4.03049,22.606,27.563,67.702,35.0,3.2393,113.37,27.563,93.92,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.7602,2.0,3.93709,16.605,27.564,86.546,35.0,3.3559,117.46,27.564,95.91,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.7602,10.0,3.93709,21.528,27.564,66.754,35.0,3.1836,111.43,27.564,92.17,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.6803,2.0,3.86861,16.315,27.563,83.885,35.0,3.2976,115.42,27.563,94.24,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.6803,10.0,3.86861,21.504,27.563,63.646,35.0,3.116,109.06,27.563,90.29,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.6004,2.0,3.79976,16.494,27.562,78.803,35.0,3.2225,112.79,27.562,92.2,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.6004,10.0,3.79976,21.892,27.562,59.37,35.0,3.0335,106.17,27.562,88.1,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.5205,2.0,3.71572,16.34,27.564,74.4,35.0,3.1438,110.03,27.564,90.01,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.5205,10.0,3.71572,21.633,27.564,56.197,35.0,2.9586,103.55,27.564,85.98,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.4406,2.0,3.6385,16.239,27.563,70.108,35.0,3.0701,107.45,27.563,87.95,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.4406,10.0,3.6385,21.903,27.563,51.98,35.0,2.8719,100.52,27.563,83.65,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.3607,2.0,3.56785,17.557,27.562,60.822,35.0,2.9534,103.37,27.562,85.0,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.3607,10.0,3.56785,25.981,27.562,41.1,35.0,2.6585,93.05,27.562,78.6,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.3208,2.0,3.5311,18.468,27.561,55.831,35.0,2.8847,100.97,27.561,83.29,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.3208,10.0,3.5311,30.202,27.561,34.14,34.14,2.5,85.35,27.561,74.38,voltage,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.2808,2.0,3.4927,20.57,27.564,48.259,35.0,2.7727,97.05,27.564,80.64,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.2808,10.0,3.4927,35.332,27.564,28.096,28.096,2.5,70.24,27.564,69.43,voltage,0,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.2409,2.0,3.44626,23.931,27.329,39.542,35.0,2.6087,91.3,27.329,76.31,current_rating,1,0.0,0
BOOST_NEGPULSE,1050,0.80555,0.2409,10.0,3.44626,33.968,27.329,27.858,27.858,2.5,69.64,27.329,68.81,voltage,0,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.9605,2.0,4.113,19.303,27.188,83.564,35.0,3.4374,120.31,27.188,97.56,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.9605,10.0,4.113,23.654,27.188,68.192,35.0,3.2851,114.98,27.188,94.34,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.9211,2.0,4.08276,19.218,27.188,82.358,35.0,3.4101,119.35,27.188,96.8,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.9211,10.0,4.08276,24.217,27.188,65.358,35.0,3.2352,113.23,27.188,93.1,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.8423,2.0,4.02248,17.972,27.187,84.715,35.0,3.3935,118.77,27.187,96.08,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.8423,10.0,4.02248,23.213,27.187,65.587,35.0,3.21,112.35,27.187,92.2,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.7634,2.0,3.93077,17.188,27.188,83.244,35.0,3.3292,116.52,27.188,94.16,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.7634,10.0,3.93077,22.311,27.188,64.128,35.0,3.1499,110.25,27.188,90.38,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.6846,2.0,3.86221,16.706,27.188,81.541,35.0,3.2775,114.71,27.188,92.66,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.6846,10.0,3.86221,22.164,27.188,61.46,35.0,3.0865,108.03,27.188,88.62,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.6058,2.0,3.79151,16.875,27.188,76.534,35.0,3.2009,112.03,27.188,90.61,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.6058,10.0,3.79151,22.536,27.188,57.31,35.0,3.0028,105.1,27.188,86.43,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.527,2.0,3.70869,16.718,27.186,72.298,35.0,3.1235,109.32,27.186,88.47,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.527,10.0,3.70869,22.272,27.186,54.268,35.0,2.9291,102.52,27.186,84.36,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.4482,2.0,3.63551,17.078,27.187,66.49,35.0,3.0378,106.32,27.187,86.22,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.4482,10.0,3.63551,23.199,27.187,48.947,35.0,2.8236,98.82,27.187,81.69,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.3694,2.0,3.56498,17.809,27.188,59.799,35.0,2.9417,102.96,27.188,83.76,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.3694,10.0,3.56498,26.666,27.188,39.937,35.0,2.6317,92.11,27.188,77.21,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.33,2.0,3.5263,18.925,27.186,54.229,35.0,2.8639,100.24,27.186,81.88,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.33,10.0,3.5263,31.362,27.186,32.725,32.725,2.5,81.81,27.186,72.69,voltage,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.2906,2.0,3.48447,20.675,27.188,47.617,35.0,2.7609,96.63,27.188,79.45,current_rating,1,0.0,0
BOOST_NEGPULSE,1087,0.79464,0.2906,10.0,3.48447,35.909,27.188,27.416,27.416,2.5,68.54,27.188,68.19,voltage,0,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.9593,2.0,4.10036,19.292,28.033,82.957,35.0,3.4252,119.88,28.033,99.79,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.9593,10.0,4.10036,22.559,28.033,70.941,35.0,3.3108,115.88,28.033,97.22,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.9186,2.0,4.07939,18.425,28.033,85.722,35.0,3.4345,120.21,28.033,99.88,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.9186,10.0,4.07939,22.156,28.033,71.285,35.0,3.3039,115.64,28.033,96.95,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.8374,2.0,4.00931,17.672,28.033,85.407,35.0,3.3908,118.68,28.033,98.51,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.8374,10.0,4.00931,21.635,28.033,69.762,35.0,3.2521,113.82,28.033,95.39,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.7561,2.0,3.91298,16.541,28.033,85.422,35.0,3.334,116.69,28.033,96.69,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.7561,10.0,3.91298,20.362,28.033,69.394,35.0,3.2003,112.01,28.033,93.69,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.6748,2.0,3.84517,16.581,28.032,81.127,35.0,3.2648,114.27,28.032,94.76,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.6748,10.0,3.84517,20.926,28.032,64.282,35.0,3.1128,108.95,28.032,91.34,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.5936,2.0,3.76799,16.296,28.032,77.811,35.0,3.1976,111.92,28.032,92.82,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.5936,10.0,3.76799,20.719,28.032,61.199,35.0,3.0428,106.5,28.032,89.34,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.5123,2.0,3.68383,16.384,28.033,72.254,35.0,3.1104,108.86,28.033,90.39,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.5123,10.0,3.68383,20.672,28.033,57.267,35.0,2.9603,103.61,28.033,87.02,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.4311,2.0,3.6146,16.734,28.033,66.608,35.0,3.0289,106.01,28.033,88.18,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.4311,10.0,3.6146,21.503,28.033,51.834,35.0,2.862,100.17,28.033,84.43,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.3498,2.0,3.53835,18.268,28.033,56.841,35.0,2.899,101.46,28.033,84.83,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.3498,10.0,3.53835,25.395,28.033,40.888,35.0,2.6495,92.73,28.033,79.23,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.3092,2.0,3.49855,18.799,28.033,53.116,35.0,2.8406,99.42,28.033,83.3,current_rating,1,0.0,0
BOOST_NEGPULSE,1135,0.7863,0.3092,10.0,3.49855,28.748,28.033,34.734,34.734,2.5,86.84,28.033,75.48,voltage,1,0.0,0
BOOST_NEGPULSE,1172,0.80763,0.9598,2.0,4.11372,19.1,27.659,84.486,35.0,3.4452,120.58,27.659,99.17,current_rating,1,0.0,0
BOOST_NEGPULSE,1172,0.80763,0.9598,10.0,4.11372,22.43,27.659,71.944,35.0,3.3287,116.5,27.659,96.62,current_rating,1,0.0,0
BOOST_NEGPULSE,1172,0.80763,0.9197,2.0,4.08694,19.067,27.66,83.229,35.0,3.4196,119.69,27.66,98.46,current_rating,1,0.0,0
BOOST_NEGPULSE,1172,0.80763,0.9197,10.0,4.08694,23.026,27.66,68.919,35.0,3.281,114.84,27.66,95.43,current_rating,1,0.0,0
BOOST_NEGPULSE,1172,0.80763,0.8395,2.0,4.03132,17.872,27.658,85.683,35.0,3.4058,119.2,27.658,97.83,current_rating,1,0.0,0
BOOST_NEGPULSE,1172,0.80763,0.8395,10.0,4.03132,22.004,27.658,69.591,35.0,3.2612,114.14,27.658,94.67,current_rating,1,0.0,0
BOOST_NEGPULSE,1172,0.80763,0.7593,2.0,3.93746,17.032,27.659,84.395,35.0,3.3413,116.95,27.659,95.88,current_rating,1,0.0,0
