cell,zipname,file,kind,cycle,n,bad_frac,T_min,T_med,T_lowV_med,note
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-23-22_10.51_RESTPulse_protocol_whole_Schedule_IN21700_30T_cycle_#1195_week#33.mat,schedule,1195,286881,0.0,21.42,26.99,27.06,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-23-22_12.20_RESTPulse_protocol_OCV_0.05C_IN21700_30T_cycle_#1195.mat,OCV,1195,1921,0.0,24.24,25.81,25.83,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-24-22_21.41_RESTPulse_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#1196.mat,halfC,1196,5292,0.0,25.2,26.4,27.03,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-24-22_21.41_RESTPulse_protocol_halfC_CAP_(a1)_forexcel_cycle_#1196.mat,CAP,1196,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-25-22_00.58_RESTPulse_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#1197.mat,halfC,1197,5109,0.0,24.89,25.99,26.37,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-25-22_00.58_RESTPulse_protocol_halfC_CAP_(a2)_forexcel_cycle_#1197.mat,CAP,1197,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-25-22_02.41_REST_Pulseprotocol_ONE_C_charge_IN21700_30T_cycle_#1197.mat,other,1197,205,0.0,25.26,27.42,25.91,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-25-22_04.11_RESTPulse_protocol_OneC_1C_dchg_IN21700_30T_cycle_#1198.mat,other,1198,2521,0.0,25.81,27.64,28.35,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-25-22_06.46_RESTPulse_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#1199.mat,other,1199,1233,0.0,25.22,29.12,29.92,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-25-22_08.58_RESTPulse_protocol_HPPC_IN21700_30T_cycle_#1200.mat,HPPC,1200,34889,0.0,24.19,26.08,26.11,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-26-22_15.57_REST_Pulseprotocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1201_to_1215.mat,drive,1201,85136,0.0,21.42,27.11,27.41,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-26-22_15.57_REST_Pulseprotocol_Drive_Cycles(a)_IN21700_30T_cycle_#1201.mat,drive,1201,85136,0.0,21.42,27.11,27.41,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-27-22_17.22_RESTPulse_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#1216.mat,halfC,1216,5091,0.0,25.15,26.05,26.34,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-27-22_17.22_RESTPulse_protocol_halfC_CAP_(b1)_forexcel_cycle_#1216.mat,CAP,1216,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-27-22_20.31_RESTPulse_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#1217.mat,halfC,1217,5089,0.0,25.68,26.72,26.87,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-27-22_20.31_RESTPulse_protocol_halfC_CAP_(b2)_forexcel_cycle_#1217.mat,CAP,1217,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-27-22_22.48_REST_Pulseprotocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1218_to_1232.mat,drive,1218,84834,0.0,23.31,27.25,27.4,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-27-22_22.48_REST_Pulseprotocol_Drive_Cycles(b)_IN21700_30T_cycle_#1216.mat,drive,1216,84834,0.0,23.31,27.25,27.4,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-29-22_09.34_RESTPulse_protocol_whole_Schedule_IN21700_30T_cycle_#1233_week#34.mat,schedule,1233,286492,0.0,24.26,27.08,27.16,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-30-22_20.01_RESTPulse_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#1233.mat,halfC,1233,5227,0.0,25.21,26.45,27.09,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-30-22_20.01_RESTPulse_protocol_halfC_CAP_(a1)_forexcel_cycle_#1233.mat,CAP,1233,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-30-22_23.21_RESTPulse_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#1234.mat,halfC,1234,5057,0.0,25.11,26.04,26.41,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-30-22_23.21_RESTPulse_protocol_halfC_CAP_(a2)_forexcel_cycle_#1234.mat,CAP,1234,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-31-22_01.03_REST_Pulseprotocol_ONE_C_charge_IN21700_30T_cycle_#1234.mat,other,1234,200,0.0,25.25,27.52,25.49,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-31-22_02.34_RESTPulse_protocol_OneC_1C_dchg_IN21700_30T_cycle_#1235.mat,other,1235,2493,0.0,25.81,27.77,28.5,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-31-22_05.09_RESTPulse_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#1236.mat,other,1236,1217,0.0,25.07,29.2,29.99,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,07-31-22_07.23_RESTPulse_protocol_HPPC_IN21700_30T_cycle_#1237.mat,HPPC,1237,34855,0.0,24.26,26.15,26.05,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-01-22_14.26_REST_Pulseprotocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1238_to_1252.mat,drive,1238,85464,0.0,25.02,27.23,27.54,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-02-22_16.01_RESTPulse_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#1253.mat,halfC,1253,5027,0.0,25.06,26.13,26.66,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-02-22_16.01_RESTPulse_protocol_halfC_CAP_(b1)_forexcel_cycle_#1253.mat,CAP,1253,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-02-22_19.11_RESTPulse_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#1254.mat,halfC,1254,5037,0.0,25.53,26.3,26.55,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-02-22_19.11_RESTPulse_protocol_halfC_CAP_(b2)_forexcel_cycle_#1254.mat,CAP,1254,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-02-22_21.27_REST_Pulseprotocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1255_to_1269.mat,drive,1255,84693,0.0,25.03,27.32,27.57,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,Cover20 is not performed this week_#34.mat,other,-1,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-04-22_10.08_RESTPulse_protocol_whole_Schedule_IN21700_30T_cycle_#1270_week#35.mat,schedule,1270,295461,0.0,24.26,26.86,27.13,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-04-22_11.37_RESTPulse_protocol_OCV_0.05C_IN21700_30T_cycle_#1270.mat,OCV,1270,1876,0.0,24.31,25.82,25.8,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-05-22_20.10_RESTPulse_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#1271.mat,halfC,1271,5168,0.0,25.13,26.47,27.16,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-05-22_20.10_RESTPulse_protocol_halfC_CAP_(a1)_forexcel_cycle_#1271.mat,CAP,1271,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-05-22_23.28_RESTPulse_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#1272.mat,halfC,1272,4997,0.0,25.14,26.05,26.47,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-05-22_23.28_RESTPulse_protocol_halfC_CAP_(a2)_forexcel_cycle_#1272.mat,CAP,1272,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-06-22_01.09_REST_Pulseprotocol_ONE_C_charge_IN21700_30T_cycle_#1272.mat,other,1272,195,0.0,25.24,27.54,25.93,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-06-22_02.41_RESTPulse_protocol_OneC_1C_dchg_IN21700_30T_cycle_#1273.mat,other,1273,2460,0.0,26.05,28.01,28.77,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-06-22_05.16_RESTPulse_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#1274.mat,other,1274,1201,0.0,25.07,29.38,30.25,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-06-22_07.31_RESTPulse_protocol_HPPC_IN21700_30T_cycle_#1275.mat,HPPC,1275,34823,0.0,24.26,26.04,26.09,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-07-22_14.28_REST_Pulseprotocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1276_to_1290.mat,drive,1276,84679,0.0,24.91,27.27,27.65,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-08-22_15.48_RESTPulse_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#1291.mat,halfC,1291,4962,0.0,25.27,26.48,27.08,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-08-22_15.48_RESTPulse_protocol_halfC_CAP_(b1)_forexcel_cycle_#1291.mat,CAP,1291,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-08-22_18.58_RESTPulse_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#1292.mat,halfC,1292,4953,0.0,25.1,26.12,26.51,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-08-22_18.58_RESTPulse_protocol_halfC_CAP_(b2)_forexcel_cycle_#1292.mat,CAP,1292,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-08-22_21.12_REST_Pulseprotocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1293_to_1307.mat,drive,1293,98662,0.0,24.88,26.82,27.34,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-23-22_10.48_RESTPulse_protocol_whole_Schedule_IN21700_30T_cycle_#1308_week#36.mat,schedule,1308,286913,0.0,0.0,27.2,27.44,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-25-22_10.46_RESTPulse_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#1308.mat,halfC,1308,5140,0.0,24.91,26.37,27.12,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-25-22_10.46_RESTPulse_protocol_halfC_CAP_(a1)_forexcel_cycle_#1308.mat,CAP,1308,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-25-22_13.57_RESTPulse_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#1309.mat,halfC,1309,4909,0.0,25.12,26.25,26.87,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-25-22_13.57_RESTPulse_protocol_halfC_CAP_(a2)_forexcel_cycle_#1309.mat,CAP,1309,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-25-22_15.38_REST_Pulseprotocol_ONE_C_charge_IN21700_30T_cycle_#1309.mat,other,1309,196,0.0,25.33,27.84,25.86,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-25-22_17.05_RESTPulse_protocol_OneC_1C_dchg_IN21700_30T_cycle_#1310.mat,other,1310,2413,0.0,25.2,27.48,28.39,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-25-22_19.34_RESTPulse_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#1311.mat,other,1311,1189,0.0,25.4,30.42,31.54,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-25-22_21.48_RESTPulse_protocol_HPPC_IN21700_30T_cycle_#1312.mat,HPPC,1312,34898,0.0,24.91,26.0,25.97,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-27-22_04.51_REST_Pulseprotocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1313_to_1327.mat,drive,1313,86388,0.0,24.96,27.48,27.93,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-27-22_04.51_REST_Pulseprotocol_Drive_Cycles(a)_IN21700_30T_cycle_#1313.mat,drive,1313,86388,0.0,24.96,27.48,27.93,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-28-22_06.40_RESTPulse_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#1328.mat,halfC,1328,4916,0.0,25.24,26.38,26.97,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-28-22_06.40_RESTPulse_protocol_halfC_CAP_(b1)_forexcel_cycle_#1328.mat,CAP,1328,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-28-22_09.48_RESTPulse_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#1329.mat,halfC,1329,4909,0.0,25.17,26.25,26.79,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-28-22_09.48_RESTPulse_protocol_halfC_CAP_(b2)_forexcel_cycle_#1329.mat,CAP,1329,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-28-22_12.04_REST_Pulseprotocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1330_to_1344.mat,drive,1330,86604,0.0,25.04,27.59,28.02,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,08-28-22_12.04_REST_Pulseprotocol_Drive_Cycles(b)_IN21700_30T_cycle_#1330.mat,drive,1330,86604,0.0,25.04,27.59,28.02,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,Cover20 is not performed this week_#36.mat,other,-1,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-01-22_15.20_RESTPulse_protocol_whole_Schedule_IN21700_30T_cycle_#1345_week#37.mat,schedule,1345,287816,0.0,24.85,27.27,27.53,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-01-22_16.50_RESTPulse_protocol_OCV_0.05C_IN21700_30T_cycle_#1345.mat,OCV,1345,1845,0.0,24.85,25.53,25.54,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-03-22_00.58_RESTPulse_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#1346.mat,halfC,1346,5091,0.0,25.19,26.39,26.99,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-03-22_00.58_RESTPulse_protocol_halfC_CAP_(a1)_forexcel_cycle_#1346.mat,CAP,1346,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-03-22_04.13_RESTPulse_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#1347.mat,halfC,1347,4909,0.0,25.13,26.29,26.94,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-03-22_04.13_RESTPulse_protocol_halfC_CAP_(a2)_forexcel_cycle_#1347.mat,CAP,1347,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-03-22_05.55_REST_Pulseprotocol_ONE_C_charge_IN21700_30T_cycle_#1347.mat,other,1347,193,0.0,25.33,28.05,25.67,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-03-22_07.25_RESTPulse_protocol_OneC_1C_dchg_IN21700_30T_cycle_#1348.mat,other,1348,2410,0.0,25.25,27.56,28.59,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-03-22_09.59_RESTPulse_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#1349.mat,other,1349,1186,0.0,25.36,30.57,31.93,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-03-22_12.15_RESTPulse_protocol_HPPC_IN21700_30T_cycle_#1350.mat,HPPC,1350,34870,0.0,24.93,26.05,25.97,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-04-22_19.17_REST_Pulseprotocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1351_to_1365.mat,drive,1351,87227,0.0,24.95,27.69,28.17,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-04-22_19.17_REST_Pulseprotocol_Drive_Cycles(a)_IN21700_30T_cycle_#1351.mat,drive,1351,87227,0.0,24.95,27.69,28.17,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-06-22_03.11_RESTPulse_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#1366.mat,halfC,1366,4862,0.0,25.28,26.45,26.99,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-06-22_03.11_RESTPulse_protocol_halfC_CAP_(b1)_forexcel_cycle_#1366.mat,CAP,1366,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-06-22_06.20_RESTPulse_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#1367.mat,halfC,1367,4862,0.0,25.33,26.45,27.11,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-06-22_06.20_RESTPulse_protocol_halfC_CAP_(b2)_forexcel_cycle_#1367.mat,CAP,1367,0,1.0,,,,read:KeyError
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-06-22_08.36_REST_Pulseprotocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1368_to_1382.mat,drive,1368,86168,0.0,25.13,27.67,28.15,
BOOST_REST,07-BOOST CHARGING WITH REST protocol.zip,09-06-22_08.36_REST_Pulseprotocol_Drive_Cycles(b)_IN21700_30T_cycle_#1366.mat,drive,1366,86168,0.0,25.13,27.67,28.15,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-01-21_12.50_NEGPulse_protocol_whole_Schedule_IN21700_30T_cycle_#1_week#1.mat,schedule,1,340618,0.0,24.63,26.38,26.22,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-01-21_20.43_NEGPulse_protocol_OCV_0.05C_IN21700_30T_cycle_#1.mat,OCV,1,2466,0.0,24.65,25.47,25.51,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-03-21_14.45_NEGPulse_protocol_halfC_0.5C_dchg_(a)_IN21700_30T_cycle_#2.mat,halfC,2,7128,0.0,25.11,26.01,26.39,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-03-21_14.45_NEGPulse_protocol_halfC_CAP_(a)_forexcel_cycle_#2.mat,CAP,2,0,1.0,,,,read:KeyError
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-03-21_16.59_NEG_Pulseprotocol_ONE_C_charge_IN21700_30T_cycle_#2.mat,other,2,343,0.0,25.57,26.83,26.22,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-03-21_18.15_NEGPulse_protocol_OneC_1C_dchg_IN21700_30T_cycle_#3.mat,other,3,3539,0.0,24.88,25.79,26.01,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-03-21_20.44_NEGPulse_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#4.mat,other,4,1753,0.0,24.93,27.18,27.74,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat,HPPC,5,35119,0.0,24.69,25.9,25.87,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-05-21_04.58_NEGPulse_protocol_tenpercent_chg_a_IN21700_30T_cycle_#6.mat,other,6,1073,0.0,25.46,26.19,26.19,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-05-21_05.26_NEGPulse_protocol_FastCharge_IN21700_30T_cycle_#5.mat,other,5,45574,0.0,25.77,31.27,26.66,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-05-21_05.56_NEG_Pulseprotocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#7_to_21.mat,drive,7,106357,0.0,24.79,26.24,26.32,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-06-21_12.42_NEGPulse_protocol_halfC_0.5C_dchg_(b)_IN21700_30T_cycle_#21.mat,halfC,21,7120,0.0,24.75,25.85,25.67,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-06-21_12.42_NEGPulse_protocol_halfC_CAP_(b)_forexcel_cycle_#21.mat,CAP,21,0,1.0,,,,read:KeyError
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-06-21_14.40_NEGPulse_protocol_tenpercent_chg_b_IN21700_30T_cycle_#22.mat,other,22,1070,0.0,24.65,25.45,25.45,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-06-21_15.37_NEG_Pulseprotocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#22_to_36.mat,drive,22,106160,0.0,24.63,26.21,26.31,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,NEG_P_one.mat,other,-1,0,1.0,,,,read:KeyError
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-09-21_17.21_NEGPulse_protocol_whole_Schedule_IN21700_30T_cycle_#37_week#2.mat,schedule,37,336265,0.0,24.47,26.4,26.17,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-09-21_23.48_NEGPulse_protocol_halfC_0.5C_dchg_(a)_IN21700_30T_cycle_#37.mat,halfC,37,7085,0.0,24.59,25.51,25.59,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-09-21_23.48_NEGPulse_protocol_halfC_CAP_(a)_forexcel_cycle_#37.mat,CAP,37,0,1.0,,,,read:KeyError
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-10-21_02.01_NEG_Pulseprotocol_ONE_C_charge_IN21700_30T_cycle_#37.mat,other,37,338,0.0,24.59,26.19,25.39,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-10-21_03.16_NEGPulse_protocol_OneC_1C_dchg_IN21700_30T_cycle_#38.mat,other,38,3499,0.0,24.71,25.76,26.12,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-10-21_05.46_NEGPulse_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#39.mat,other,39,1735,0.0,24.76,27.19,27.72,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-10-21_07.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#40.mat,HPPC,40,35113,0.0,24.47,25.97,26.03,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-11-21_13.58_NEGPulse_protocol_tenpercent_chg_a_IN21700_30T_cycle_#41.mat,other,41,1065,0.0,24.58,25.35,25.35,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-11-21_14.26_NEGPulse_protocol_FastCharge_IN21700_30T_cycle_#40.mat,other,40,45234,0.0,24.98,30.32,25.66,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-11-21_14.55_NEG_Pulseprotocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#42_to_56.mat,drive,42,106237,0.0,24.59,26.32,26.34,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-13-21_15.29_NEGPulse_protocol_halfC_0.5C_dchg_(b)_IN21700_30T_cycle_#56.mat,halfC,56,7036,0.0,24.69,25.48,25.79,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-13-21_15.29_NEGPulse_protocol_halfC_CAP_(b)_forexcel_cycle_#56.mat,CAP,56,0,1.0,,,,read:KeyError
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-13-21_17.27_NEGPulse_protocol_tenpercent_chg_b_IN21700_30T_cycle_#57.mat,other,57,1057,0.0,24.97,25.74,25.74,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-13-21_18.25_NEG_Pulseprotocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#57_to_71.mat,drive,57,105476,0.0,24.83,26.28,26.25,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,Cover20 is not performed this week_#2.mat,other,-1,0,1.0,,,,read:KeyError
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-15-21_10.43_NEGPulse_protocol_whole_Schedule_IN21700_30T_cycle_#72_week#3.mat,schedule,72,337727,0.0,24.46,26.43,26.21,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-15-21_18.01_NEGPulse_protocol_OCV_0.05C_IN21700_30T_cycle_#72.mat,OCV,72,1583,0.0,24.59,25.49,25.67,
BOOST_NEGPULSE,08-BOOST CHARGING WITH NEGATIVE PULSES protocol_Cycles 1 to 1000.zip,05-16-21_21.34_NEGPulse_protocol_halfC_0.5C_dchg_(a)_IN21700_30T_cycle_#73.mat,halfC,73,7050,0.0,24.75,25.48,25.8,
